"Title:","Author:","Publisher","Published Date:","Format:","Page number:","Series:","Vol:","Language:","ISBN:","Page read","Item_Url","Icon_Path","Photo_Path","Book Cover","Summary","Location:","Price:","Category:","RATE","Date added:","Copy","Read","Favorite","Comments","Bookshelf:","List Type"
"Abdurrahim Khanekhana : Kavya Saundarya Aur Sarthakta","Trivedi, Editor Harish","Vani Prakashan","2019-12-22","Paperback","250","","","hi","9789389012200","0","https://play.google.com/store/books/details?id=larRDwAAQBAJ&source=gbs_api","/HandyLibrary/Icons/Img_9789389012200.png","/HandyLibrary/Photos/Img_9789389012200.png","https://books.google.com/books/content?id=larRDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2309;&#2348;&#2381;&#2342;&#2369;&#2352;&#2381;&#2352;&#2361;&#2368;&#2350; &#2326;&#2364;&#2366;&#2344;&#2375;&#2326;&#2366;&#2344;&#2366; (1566.1627) &#2332;&#2376;&#2360;&#2366; &#2325;&#2357;&#2367; &#2361;&#2367;&#2344;&#2381;&#2342;&#2368; &#2350;&#2375;&#2306; &#2342;&#2370;&#2360;&#2352;&#2366; &#2344;&#2361;&#2368;&#2306; &#2361;&#2369;&#2310;&#2404; &#2319;&#2325; &#2323;&#2352; &#2340;&#2379; &#2357;&#2375; &#2358;&#2361;&#2306;&#2358;&#2366;&#2361; &#2309;&#2325;&#2348;&#2352; &#2325;&#2375; &#2342;&#2352;&#2348;&#2366;&#2352; &#2325;&#2375; &#2344;&#2357;&#2352;&#2340;&#2381;&#2344;&#2379;&#2306; &#2350;&#2375;&#2306; &#2341;&#2375; &#2324;&#2352; &#2313;&#2344;&#2325;&#2375; &#2350;&#2369;&#2326;&#2381;&#2351; &#2360;&#2367;&#2346;&#2361;&#2360;&#2366;&#2354;&#2366;&#2352; &#2332;&#2379; &#2309;&#2352;&#2348;&#2368;, &#2347;&#2366;&#2352;&#2360;&#2368; &#2324;&#2352; &#2340;&#2369;&#2352;&#2381;&#2325;&#2368; &#2349;&#2366;&#2359;&#2366;&#2323;&#2306; &#2350;&#2375;&#2306; &#2344;&#2367;&#2359;&#2381;&#2339;&#2366;&#2340; &#2341;&#2375;, &#2324;&#2352; &#2342;&#2370;&#2360;&#2352;&#2368; &#2323;&#2352; &#2360;&#2366;&#2343;&#2366;&#2352;&#2339; &#2332;&#2344;-&#2332;&#2368;&#2357;&#2344; &#2360;&#2375; &#2332;&#2369;&#2337;&#2364;&#2375; &#2360;&#2352;&#2360; &#2325;&#2357;&#2367; &#2332;&#2367;&#2344;&#2325;&#2375; &#2348;&#2381;&#2352;&#2332; &#2324;&#2352; &#2309;&#2357;&#2343;&#2368; &#2350;&#2375;&#2306; &#2354;&#2367;&#2326;&#2375; &#2342;&#2379;&#2361;&#2375; &#2324;&#2352; &#2348;&#2352;&#2357;&#2376; &#2309;&#2348; &#2349;&#2368; &#2309;&#2344;&#2375;&#2325; &#2325;&#2366;&#2357;&#2381;&#2351;-&#2346;&#2381;&#2352;&#2375;&#2350;&#2367;&#2351;&#2379;&#2306; &#2325;&#2379; &#2325;&#2339;&#2381;&#2336;&#2360;&#2381;&#2341; &#2361;&#2376;&#2306;&#2404; &#2352;&#2361;&#2368;&#2350; &#2354;&#2379;&#2325;&#2346;&#2381;&#2352;&#2367;&#2351; &#2340;&#2379; &#2309;&#2357;&#2358;&#2381;&#2351; &#2352;&#2361;&#2375; &#2361;&#2376;&#2306; &#2346;&#2352; &#2360;&#2381;&#2325;&#2370;&#2354; &#2350;&#2375;&#2306; &#2346;&#2338;&#2364;&#2366;&#2351;&#2375; &#2313;&#2344;&#2381;&#2361;&#2368;&#2306; &#2342;&#2360;-&#2348;&#2366;&#2352;&#2361; &#2342;&#2379;&#2361;&#2379;&#2306; &#2325;&#2375; &#2310;&#2343;&#2366;&#2352; &#2346;&#2352; &#2332;&#2367;&#2344;&#2325;&#2366; &#2360;&#2381;&#2357;&#2352; &#2309;&#2343;&#2367;&#2325;&#2340;&#2352; &#2344;&#2368;&#2340;&#2367;&#8211;&#2346;&#2352;&#2325; &#2324;&#2352; &#2313;&#2346;&#2342;&#2375;&#2358;&#2366;&#2340;&#2381;&#2350;&#2325; &#2361;&#2376;&#2404; &#2313;&#2344;&#2325;&#2375; &#2357;&#2367;&#2358;&#2342; &#2324;&#2352; &#2357;&#2367;&#2357;&#2367;&#2343; &#2325;&#2366;&#2357;&#2381;&#2351;-&#2325;&#2354;&#2375;&#2357;&#2352; &#2360;&#2375; &#2325;&#2350; &#2354;&#2379;&#2327; &#2361;&#2368; &#2346;&#2352;&#2367;&#2330;&#2367;&#2340; &#2361;&#2376;&#2306; &#2332;&#2367;&#2360;&#2350;&#2375;&#2306; &#2349;&#2325;&#2381;&#2340;&#2367;-&#2349;&#2366;&#2357;&#2344;&#2366; &#2361;&#2376; &#2340;&#2379; &#2357;&#2381;&#2351;&#2306;&#2327;&#2381;&#2351;-&#2357;&#2367;&#2344;&#2379;&#2342; &#2349;&#2368;, &#2344;&#2368;&#2340;&#2367; &#2361;&#2376; &#2340;&#2379; &#2358;&#2371;&#2306;&#2327;&#2366;&#2352; &#2349;&#2368;, &#2332;&#2368;&#2357;&#2344; &#2325;&#2375; &#2326;&#2335;&#2381;&#2335;&#2375;-&#2350;&#2368;&#2336;&#2375; &#2309;&#2344;&#2369;&#2349;&#2357;&#2379;&#2306; &#2325;&#2366; &#2344;&#2367;&#2330;&#2379;&#2337;&#2364; &#2361;&#2376; &#2340;&#2379; &#2309;&#2344;&#2375;&#2325; &#2349;&#2366;&#2359;&#2366;&#2323;&#2306; &#2325;&#2375; &#2350;&#2367;&#2354;&#2375;-&#2332;&#2369;&#2354;&#2375; &#2309;&#2342;&#2381;&#2349;&#2369;&#2340; &#2346;&#2381;&#2352;&#2351;&#2379;&#2327; &#2349;&#2368;&#2404; &#2360;&#2366;&#2341; &#2361;&#2368; &#2313;&#2344;&#2381;&#2361;&#2379;&#2306;&#2344;&#2375; &#2357;&#2367;&#2349;&#2367;&#2344;&#2381;&#2344; &#2332;&#2366;&#2340;&#2367;&#2351;&#2379;&#2306; &#2324;&#2352; &#2357;&#2381;&#2351;&#2357;&#2360;&#2366;&#2351;&#2379;&#2306; &#2325;&#2368; &#2325;&#2366;&#2350;&#2325;&#2366;&#2332;&#2368; &#2350;&#2361;&#2367;&#2354;&#2366;&#2323;&#2306; &#2325;&#2366; &#2332;&#2376;&#2360;&#2366; &#2360;&#2332;&#2368;&#2357; &#2357; &#2360;&#2352;&#2360; &#2357;&#2352;&#2381;&#2339;&#2344; &#2325;&#2367;&#2351;&#2366; &#2361;&#2376; &#2357;&#2361; &#2346;&#2370;&#2352;&#2375; &#2352;&#2368;&#2340;&#2367;&#2325;&#2366;&#2354; &#2350;&#2375;&#2306; &#2342;&#2369;&#2352;&#2381;&#2354;&#2349; &#2361;&#2376;&#2404; &#2313;&#2344;&#2325;&#2375; &#2360;&#2350;&#2381;&#2346;&#2370;&#2352;&#2381;&#2339; &#2325;&#2357;&#2367;-&#2325;&#2352;&#2381;&#2350; &#2325;&#2368; &#2320;&#2360;&#2368; &#2311;&#2344;&#2381;&#2342;&#2381;&#2352;&#2343;&#2344;&#2369;&#2359;&#2368; &#2331;&#2335;&#2366; &#2325;&#2368; &#2311;&#2360; &#2346;&#2369;&#2360;&#2381;&#2340;&#2325; &#2350;&#2375;&#2306; &#2357;&#2367;&#2360;&#2381;&#2340;&#2371;&#2340; &#2348;&#2366;&#2344;&#2327;&#2368; &#2350;&#2367;&#2354;&#2375;&#2327;&#2368;&#2404; &#2313;&#2344;&#2325;&#2375; 300 &#2360;&#2375; &#2349;&#2368; &#2309;&#2343;&#2367;&#2325; &#2342;&#2379;&#2361;&#2375;, &#2348;&#2352;&#2357;&#2376;, &#2357; &#2309;&#2344;&#2381;&#2351; &#2331;&#2344;&#2381;&#2342;&#2379;&#2306; &#2350;&#2375;&#2306; &#2352;&#2330;&#2367;&#2340; &#2346;&#2342; &#2351;&#2361;&#2366;&#2305; &#2360;&#2352;&#2354; &#2357;&#2381;&#2351;&#2366;&#2326;&#2381;&#2351;&#2366; &#2325;&#2375; &#2360;&#2366;&#2341; &#2360;&#2306;&#2325;&#2354;&#2367;&#2340; &#2361;&#2376;&#2306;&#2404; &#2311;&#2360;&#2325;&#2375; &#2309;&#2340;&#2367;&#2352;&#2367;&#2325;&#2381;&#2340; &#2313;&#2344;&#2325;&#2368; &#2325;&#2357;&#2367;&#2340;&#2366; &#2325;&#2375; &#2357;&#2367;&#2349;&#2367;&#2344;&#2381;&#2344; &#2346;&#2325;&#2381;&#2359;&#2379;&#2306; &#2346;&#2352; &#2325;&#2375;&#2344;&#2381;&#2342;&#2381;&#2352;&#2367;&#2340; &#2324;&#2352; &#2361;&#2367;&#2344;&#2381;&#2342;&#2368; &#2325;&#2375; &#2326;&#2381;&#2351;&#2366;&#2340;&#2367;-&#2354;&#2348;&#2381;&#2343; &#2357;&#2367;&#2342;&#2381;&#2357;&#2366;&#2344;&#2379;&#2306; &#2342;&#2381;&#2357;&#2366;&#2352;&#2366; &#2354;&#2367;&#2326;&#2367;&#2340; &#2327;&#2381;&#2351;&#2366;&#2352;&#2361; &#2344;&#2367;&#2348;&#2344;&#2381;&#2343; &#2349;&#2368; &#2351;&#2361;&#2366;&#2305; &#2360;&#2306;&#2351;&#2379;&#2332;&#2367;&#2340; &#2361;&#2376;&#2306;&#2404; &#2332;&#2379; &#2360;&#2349;&#2368; &#2346;&#2366;&#2336;&#2325;&#2379;&#2306; &#2325;&#2379; &#2352;&#2361;&#2368;&#2350; &#2325;&#2368; &#2325;&#2357;&#2367;&#2340;&#2366; &#2325;&#2379; &#2360;&#2350;&#2333;&#2344;&#2375; &#2324;&#2352; &#2360;&#2352;&#2366;&#2361;&#2344;&#2375; &#2325;&#2368; &#2344;&#2351;&#2368; &#2342;&#2371;&#2359;&#2381;&#2335;&#2367; &#2342;&#2375;&#2306;&#2327;&#2375;&#2404;</p>
","","895.0","Literary Criticism","","7/27/2020","","","","","Hindi",""
"Mein Jo Hoon, 'Jon Elia' Hoon","Elia, Jon (Jaun)","Vani Prakashan","0-0-0","Paperback","156","","","hi","9789350728802","0","https://www.goodreads.com/book/show/34871024-mein-jo-hoon-jon-elia-hoon","/HandyLibrary/Icons/Img_9789350728802.png","/HandyLibrary/Photos/Img_9789350728802.png","https://books.google.com/books/content?id=s6pQDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2350;&#2376;&#2306; &#2332;&#2379; &#2361;&#2370;&#2305; &#2332;&#2377;&#2344; &#2319;&#2354;&#2367;&#2351;&#2366; &#2361;&#2370;&#2305; &#2332;&#2344;&#2366;&#2348; &#2350;&#2375;&#2352;&#2366; &#2348;&#2375;&#2361;&#2342; &#2354;&#2367;&#2361;&#2366; &#8203;&#2395; &#8203; &#2325;&#2368;&#2332;&#2367;&#2319;&#2327;&#2366;&#2404; &#8203;&#2325;&#2361;&#2344;&#2366; &#8203; &#2351;&#2375; &#2332;&#2379; &#2332;&#2377;&#2344; &#2319;&#2354;&#2367;&#2351;&#2366; &#2325;&#2375; &#2325;&#2361;&#2344;&#2375; &#2325;&#2368; &#2326;&#2369;&#2342;&#2381;&#2342;&#2366;&#2352;&#2368; &#2361;&#2376; &#2325;&#2367; &#2350;&#2376;&#2306; &#2319;&#2325; &#2309;&#2354;&#2327; &#2347;&#2381;&#2352;&#2375;&#2350; &#2325;&#2366; &#2325;&#2357;&#2367; &#2361;&#2370;&#2305;, &#2351;&#2361; &#2346;&#2352;&#2350;&#2381;&#2346;&#2352;&#2366;&#2327;&#2340; &#2358;&#2366;&#2351;&#2352;&#2368; &#2350;&#2375;&#2306; &#2348;&#2361;&#2369;&#2340; &#2325;&#2350; &#2361;&#2368; &#2342;&#2375;&#2326;&#2344;&#2375; &#2325;&#2379; &#2350;&#2367;&#2354;&#2340;&#2368; &#2361;&#2376;&#2404; &#2332;&#2376;&#2360;&#2375; &#8203;-&#8203; &#2360;&#2366;&#2354; &#2361;&#2366; &#2360;&#2366;&#2354; &#2324;&#2352; &#2311;&#2325; &#2354;&#2350;&#2381;&#2361;&#2366;, &#2325;&#2379;&#2312; &#2349;&#2368; &#2340;&#2379; &#2344; &#2311;&#2344;&#2350;&#2375;&#2306; &#2348;&#2354; &#2310;&#2351;&#2366; &#8203;&#2393;&#2369;&#2342;&#8203; &#2361;&#2368; &#2311;&#2325; &#2342;&#2352; &#2346;&#2375; &#2350;&#2376;&#2306;&#2344;&#2375; &#2342;&#2360;&#2381;&#2340;&#2325; &#2342;&#2368;, &#2393;&#2369;&#2342; &#2361;&#2368; &#2354;&#2396;&#2325;&#2366; &#2360;&#2366; &#2350;&#2376;&#2306; &#2344;&#2367;&#2325;&#2354; &#2310;&#2351;&#2366; &#2332;&#2377;&#2344; &#2360;&#2375; &#2346;&#2361;&#2354;&#2375; &#2325;&#2361;&#2344; &#2325;&#2366; &#2351;&#2375; &#2340;&#2352;&#2368;&#2325;&#2366; &#2344;&#2361;&#2368;&#2306; &#2342;&#2375;&#2326;&#2366; &#2327;&#2351;&#2366; &#2341;&#2366;&#2404; &#2332;&#2377;&#2344; &#2319;&#2325; &#8203;&#2326;&#2370;&#2348;&#2360;&#2370;&#2352;&#2340; &#8203; &#2332;&#2306;&#2327;&#2354; &#2361;&#2376;&#2306;, &#2332;&#2367;&#2360;&#2350;&#2375;&#2306; &#2333;&#2352;&#2348;&#2375;&#2352;&#2367;&#2351;&#2366;&#2305; &#2361;&#2376;&#2306;, &#2325;&#2366;&#2305;&#2335;&#2375; &#2361;&#2376;&#2306;, &#2313;&#2327;&#2340;&#2368; &#2361;&#2369;&#2312; &#2348;&#2375;&#2340;&#2352;&#2340;&#2368;&#2348; &#2333;&#2366;&#2396;&#2367;&#2351;&#2366;&#2305; &#2361;&#2376;&#2306;, &#2326;&#2367;&#2354;&#2340;&#2375; &#2361;&#2369;&#2319; &#2348;&#2344;&#2347;&#2370;&#2354; &#2361;&#2376;&#2306;, &#2348;&#2396;&#2375;-&#2348;&#2396;&#2375; &#2342;&#2375;&#2357;&#2342;&#2366;&#2352;&#2369; &#2361;&#2376;&#2306;, &#2358;&#2368;&#2358;&#2350; &#2361;&#2376;&#2306;, &#2330;&#2366;&#2352;&#2379;&#2306; &#2340;&#2352;&#8203;&#2398; &#8203; &#2325;&#2370;&#2342;&#2340;&#2375; &#2361;&#2369;&#2319; &#2361;&#2367;&#2352;&#2344; &#2361;&#2376;&#2306;, &#2325;&#2361;&#2368;&#2306; &#2358;&#2375;&#2352; &#2349;&#2368; &#2361;&#2376;&#2306;, &#2350;&#2327;&#2352;&#2350;&#2330;&#2381;&#2331; &#2349;&#2368; &#2361;&#2376;&#2306;&#2404; &#2313;&#2344;&#2325;&#2368; &#2340;&#2369;&#2354;&#2344;&#2366; &#2350;&#2375;&#2306; &#2310;&#2346; &#2351;&#2361; &#2325;&#2361; &#2360;&#2325;&#2340;&#2375; &#2361;&#2376;&#2306; &#2325;&#2367; &#2348;&#2366;&#8203;&#2392;&#2368; &#8203; &#2360;&#2348; &#2358;&#2366;&#2351;&#2352; &#2319;&#2325; &#2313;&#2346;&#2357;&#2344; &#2361;&#2376;&#2306;, &#2332;&#2367;&#2344;&#2350;&#2375;&#2306; &#2360;&#2354;&#2368;&#2325;&#2375; &#2360;&#2375; &#2348;&#2344;&#2368; &#2361;&#2369;&#2312; &#2324;&#2352; &#2325;&#2352;&#2368;&#2344;&#2375; &#2360;&#2375; &#2360;&#2332;&#2368; &#2361;&#2369;&#2312; &#2325;&#2381;&#2351;&#2366;&#2352;&#2367;&#2351;&#2366;&#2305; &#2361;&#2376;&#2306; &#2311;&#2360;&#2354;&#2367;&#2319; &#2332;&#2377;&#2344; &#2325;&#2368; &#2358;&#2366;&#2351;&#2352;&#2368; &#2350;&#2375;&#2306; &#2346;&#2381;&#2352;&#2357;&#2375;&#2358; &#2325;&#2352;&#2344;&#2366; &#2326;&#2364;&#2340;&#2352;&#2344;&#2366;&#2325; &#2349;&#2368; &#2361;&#2376;&#2404; &#2354;&#2375;&#2325;&#2367;&#2344; &#2309;&#2327;&#2352; &#2310;&#2346; &#2341;&#2379;&#2396;&#2375; &#2360;&#2375; &#2319;&#2337;&#2357;&#2375;&#2306;&#2330;&#2352;&#2360; &#2361;&#2376;&#2306; &#2324;&#2352; &#2310;&#2346; &#2347;&#2381;&#2352;&#2375;&#2350; &#2360;&#2375; &#2348;&#2366;&#2361;&#2352; &#2310; &#2325;&#2352; &#2360;&#2348; &#2325;&#2369;&#2331; &#2325;&#2352;&#2344;&#2366; &#2330;&#2366;&#2361;&#2340;&#2375; &#2361;&#2376;&#2306; &#2340;&#2379; &#2332;&#2377;&#2344; &#2325;&#2368; &#2342;&#2369;&#2344;&#2367;&#2351;&#2366; &#2310;&#2346;&#2325;&#2375; &#2354;&#2367;&#2319; &#2361;&#2376;&#2404;</p>
","","400.0","Poetry","4.5","7/27/2020","","","","","Hindi",""
"Mein Jo Hoon, 'Jon Elia' Hoon #copy 1","Elia, Jon (Jaun)","Vani Prakashan","0-0-0","Paperback","156","","","hi","9789350728802","0","https://www.goodreads.com/book/show/34871024-mein-jo-hoon-jon-elia-hoon","/HandyLibrary/Icons/Img_9789350728802.png","/HandyLibrary/Photos/Img_9789350728802.png","https://books.google.com/books/content?id=s6pQDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2350;&#2376;&#2306; &#2332;&#2379; &#2361;&#2370;&#2305; &#2332;&#2377;&#2344; &#2319;&#2354;&#2367;&#2351;&#2366; &#2361;&#2370;&#2305; &#2332;&#2344;&#2366;&#2348; &#2350;&#2375;&#2352;&#2366; &#2348;&#2375;&#2361;&#2342; &#2354;&#2367;&#2361;&#2366; &#8203;&#2395; &#8203; &#2325;&#2368;&#2332;&#2367;&#2319;&#2327;&#2366;&#2404; &#8203;&#2325;&#2361;&#2344;&#2366; &#8203; &#2351;&#2375; &#2332;&#2379; &#2332;&#2377;&#2344; &#2319;&#2354;&#2367;&#2351;&#2366; &#2325;&#2375; &#2325;&#2361;&#2344;&#2375; &#2325;&#2368; &#2326;&#2369;&#2342;&#2381;&#2342;&#2366;&#2352;&#2368; &#2361;&#2376; &#2325;&#2367; &#2350;&#2376;&#2306; &#2319;&#2325; &#2309;&#2354;&#2327; &#2347;&#2381;&#2352;&#2375;&#2350; &#2325;&#2366; &#2325;&#2357;&#2367; &#2361;&#2370;&#2305;, &#2351;&#2361; &#2346;&#2352;&#2350;&#2381;&#2346;&#2352;&#2366;&#2327;&#2340; &#2358;&#2366;&#2351;&#2352;&#2368; &#2350;&#2375;&#2306; &#2348;&#2361;&#2369;&#2340; &#2325;&#2350; &#2361;&#2368; &#2342;&#2375;&#2326;&#2344;&#2375; &#2325;&#2379; &#2350;&#2367;&#2354;&#2340;&#2368; &#2361;&#2376;&#2404; &#2332;&#2376;&#2360;&#2375; &#8203;-&#8203; &#2360;&#2366;&#2354; &#2361;&#2366; &#2360;&#2366;&#2354; &#2324;&#2352; &#2311;&#2325; &#2354;&#2350;&#2381;&#2361;&#2366;, &#2325;&#2379;&#2312; &#2349;&#2368; &#2340;&#2379; &#2344; &#2311;&#2344;&#2350;&#2375;&#2306; &#2348;&#2354; &#2310;&#2351;&#2366; &#8203;&#2393;&#2369;&#2342;&#8203; &#2361;&#2368; &#2311;&#2325; &#2342;&#2352; &#2346;&#2375; &#2350;&#2376;&#2306;&#2344;&#2375; &#2342;&#2360;&#2381;&#2340;&#2325; &#2342;&#2368;, &#2393;&#2369;&#2342; &#2361;&#2368; &#2354;&#2396;&#2325;&#2366; &#2360;&#2366; &#2350;&#2376;&#2306; &#2344;&#2367;&#2325;&#2354; &#2310;&#2351;&#2366; &#2332;&#2377;&#2344; &#2360;&#2375; &#2346;&#2361;&#2354;&#2375; &#2325;&#2361;&#2344; &#2325;&#2366; &#2351;&#2375; &#2340;&#2352;&#2368;&#2325;&#2366; &#2344;&#2361;&#2368;&#2306; &#2342;&#2375;&#2326;&#2366; &#2327;&#2351;&#2366; &#2341;&#2366;&#2404; &#2332;&#2377;&#2344; &#2319;&#2325; &#8203;&#2326;&#2370;&#2348;&#2360;&#2370;&#2352;&#2340; &#8203; &#2332;&#2306;&#2327;&#2354; &#2361;&#2376;&#2306;, &#2332;&#2367;&#2360;&#2350;&#2375;&#2306; &#2333;&#2352;&#2348;&#2375;&#2352;&#2367;&#2351;&#2366;&#2305; &#2361;&#2376;&#2306;, &#2325;&#2366;&#2305;&#2335;&#2375; &#2361;&#2376;&#2306;, &#2313;&#2327;&#2340;&#2368; &#2361;&#2369;&#2312; &#2348;&#2375;&#2340;&#2352;&#2340;&#2368;&#2348; &#2333;&#2366;&#2396;&#2367;&#2351;&#2366;&#2305; &#2361;&#2376;&#2306;, &#2326;&#2367;&#2354;&#2340;&#2375; &#2361;&#2369;&#2319; &#2348;&#2344;&#2347;&#2370;&#2354; &#2361;&#2376;&#2306;, &#2348;&#2396;&#2375;-&#2348;&#2396;&#2375; &#2342;&#2375;&#2357;&#2342;&#2366;&#2352;&#2369; &#2361;&#2376;&#2306;, &#2358;&#2368;&#2358;&#2350; &#2361;&#2376;&#2306;, &#2330;&#2366;&#2352;&#2379;&#2306; &#2340;&#2352;&#8203;&#2398; &#8203; &#2325;&#2370;&#2342;&#2340;&#2375; &#2361;&#2369;&#2319; &#2361;&#2367;&#2352;&#2344; &#2361;&#2376;&#2306;, &#2325;&#2361;&#2368;&#2306; &#2358;&#2375;&#2352; &#2349;&#2368; &#2361;&#2376;&#2306;, &#2350;&#2327;&#2352;&#2350;&#2330;&#2381;&#2331; &#2349;&#2368; &#2361;&#2376;&#2306;&#2404; &#2313;&#2344;&#2325;&#2368; &#2340;&#2369;&#2354;&#2344;&#2366; &#2350;&#2375;&#2306; &#2310;&#2346; &#2351;&#2361; &#2325;&#2361; &#2360;&#2325;&#2340;&#2375; &#2361;&#2376;&#2306; &#2325;&#2367; &#2348;&#2366;&#8203;&#2392;&#2368; &#8203; &#2360;&#2348; &#2358;&#2366;&#2351;&#2352; &#2319;&#2325; &#2313;&#2346;&#2357;&#2344; &#2361;&#2376;&#2306;, &#2332;&#2367;&#2344;&#2350;&#2375;&#2306; &#2360;&#2354;&#2368;&#2325;&#2375; &#2360;&#2375; &#2348;&#2344;&#2368; &#2361;&#2369;&#2312; &#2324;&#2352; &#2325;&#2352;&#2368;&#2344;&#2375; &#2360;&#2375; &#2360;&#2332;&#2368; &#2361;&#2369;&#2312; &#2325;&#2381;&#2351;&#2366;&#2352;&#2367;&#2351;&#2366;&#2305; &#2361;&#2376;&#2306; &#2311;&#2360;&#2354;&#2367;&#2319; &#2332;&#2377;&#2344; &#2325;&#2368; &#2358;&#2366;&#2351;&#2352;&#2368; &#2350;&#2375;&#2306; &#2346;&#2381;&#2352;&#2357;&#2375;&#2358; &#2325;&#2352;&#2344;&#2366; &#2326;&#2364;&#2340;&#2352;&#2344;&#2366;&#2325; &#2349;&#2368; &#2361;&#2376;&#2404; &#2354;&#2375;&#2325;&#2367;&#2344; &#2309;&#2327;&#2352; &#2310;&#2346; &#2341;&#2379;&#2396;&#2375; &#2360;&#2375; &#2319;&#2337;&#2357;&#2375;&#2306;&#2330;&#2352;&#2360; &#2361;&#2376;&#2306; &#2324;&#2352; &#2310;&#2346; &#2347;&#2381;&#2352;&#2375;&#2350; &#2360;&#2375; &#2348;&#2366;&#2361;&#2352; &#2310; &#2325;&#2352; &#2360;&#2348; &#2325;&#2369;&#2331; &#2325;&#2352;&#2344;&#2366; &#2330;&#2366;&#2361;&#2340;&#2375; &#2361;&#2376;&#2306; &#2340;&#2379; &#2332;&#2377;&#2344; &#2325;&#2368; &#2342;&#2369;&#2344;&#2367;&#2351;&#2366; &#2310;&#2346;&#2325;&#2375; &#2354;&#2367;&#2319; &#2361;&#2376;&#2404;</p>
<br>
","","400.0","Poetry","4.5","7/27/2020","1","","","","Hindi",""
"लावा #copy 2","Akhtar, Javed","राजकमल प्रकाशन","0-0-0","Paperback","148","","","hi","9788126729623","0","https://www.goodreads.com/book/show/36604276","/HandyLibrary/Icons/Img_9788126729623.png","/HandyLibrary/Photos/Img_9788126729623.png","https://books.google.com/books/content?id=F4YnDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">Lava</p>
<br>
","","150.0","Poetry","4.0","7/27/2020","2","","","","Hindi",""
"Tera Bayan Ghalib","Arif, Salim; Kumar, Satender","Vani Prakashan","0-0-0","Paperback","107","","","ur","9789352294824","0","https://www.goodreads.com/book/show/33408218-tera-bayan-ghalib","/HandyLibrary/Icons/Img_9789352294824.png","/HandyLibrary/Photos/Img_9789352294824.png","https://books.google.com/books/content?id=Dy5DDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","295.0","Ghazals, Urdu","","7/27/2020","","","","","Hindi",""
