handleId, fieldType, name, description, productImageUrl, collection, isbn, price, visible, inventory, additionalInfoTitle1, additionalInfoDescription1
9788170558170, Product, Deewaron ke Bahar - 1, Deewaron ke Bahar - 1 - Nida Fazli, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788170558170.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=r%2B%2F%2FBY6%2BcQluE%2FAL4xE8DCEUAWMRa4yKkMzBkkrNj%2F9WDHfuEC%2FdSb0tXmAmD%2B1ZK8FcSWqk46bU8BEaWmmV8YYKIybO6bcnCK2dLZYubSDsi7I%2B3WqSiUJfCAYMGrO6bWe4DJ8wDBfqx20Nl%2BRIPnqItDyH5BQx5xJFPvVjidpXRbflflQhT4BIZ2NH9xnttKheAc%2BqicbSdyQEiUhvXi%2F9e1qiVk5nigQPMhhrvAdkP6FWEVbAzlfie4KSYcPlyLmkfdcPjzTNP3o9LhnigIXb%2BdNUDA5FkqWRV2FoX1mVYuHskMWsso5xYJrYgic7j9Bs1pnXLJtVzNo%2FvGB5gg%3D%3D, Hindi, 9788170558170, 495.0, TRUE, 2, Written By Nida Fazli, Deewaron ke Bahar - 1 - Nida Fazli
9788170559245, Product, dattatreya ke dukh (stories), dattatreya ke dukh (stories) - Uday Prakash, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788170559245.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=CjGepJPx4y5Idk%2BOxj8oQ%2Fq1nhXr5HZnmKrfkqFZiQoac66uJixDcU62IKPALjtyX%2BnUwpln1ACYLZY1LVYjq1BsUlASvj0%2FnuRicopIqGEuWGQ0CtqC%2FxTrksT4PVjwpdju3riR4KQgNdEbb6G%2BN5MH8%2BA7dOYa7rvhFKWbDM407H6gbzMeai24StSO9p%2F4oZExUcpNXXTq47LzQoxbOrTviRk85jBV%2B9RcTCaNGgqPZivj7PacXSZzIhlRd%2FUuy83PC2XHMd0bMkkolJum4KU7DtNvMINl2AnPwQXvRyM%2BwKZPx1x9zwRrsWeXWeI7NUqp%2FGz8tVK2M3b7RW7xaA%3D%3D, Hindi, 9788170559245, 125.0, TRUE, 1, Written By Uday Prakash, dattatreya ke dukh (stories) - Uday Prakash
9788170559276, Product, Majrooh Sultanpuri, Majrooh Sultanpuri - Sadiqa Nawab Sahar, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788170559276.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=RncWUBTi%2FuB4GoBm7UYCqKLXoY9nWUUkmyVcskSXRCE4FZdIuwdyIbzzeQ%2FGy%2BecaICc7AcChi3aJadMjCd1kachI%2BK8JUudgNgDyuXspvwrVqGfFrgan%2B00GE%2BcCdSsznxItaqVZhnp6ccXLPkPJw09clLJW%2F98e1m9VRAx%2FK4jLQhBq7AmCLm4QrOIyjU6aUn8UgHVAsQKymCUjVYiiKKKj4WdwpuUnDGgyGYol%2BnHTbU2RK8qqVpGRdGFNTtws2QrBkzVeZwxE8XvD4RjNLyQeOk87wpwD7eMnH6jRY49FEYdqQq%2BY3rT6Mo0uLbV0EELyevygk%2FdjfNsPWg%2B5g%3D%3D, Hindi, 9788170559276, 65.0, TRUE, 1, Written By Sadiqa Nawab Sahar, Majrooh Sultanpuri - Sadiqa Nawab Sahar
9788170559436, Product, Sampūrṇa nāṭaka, Sampūrṇa nāṭaka - Caranadāsa Siddhū, http://images.amazon.com/images/P/817055943X.01Z.jpg, Hindi, 9788170559436, 500.00, TRUE, 1, Written By Caranadāsa Siddhū, Sampūrṇa nāṭaka - Caranadāsa Siddhū
9788170559627, Product, प्रतिशोध, प्रतिशोध - Vijaydan Detha, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788170559627.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=W45bzgenldkqaXlLDyRA0KKA2gBcNz0L0wlIMVtcgk5%2BimRx0DU3PjcF1MvPH00%2FFgjYjbE41237%2BWYJ0VmErse2pZ7Ww9bdJOV254KfOofTO5Yr6q21IaIvT4yKkQb6J3y69Qtwcw%2FyQtMqBci3gWwk6Fga%2F5zM40NEOMltOYT9YqrvgszScsoUO77FApZoZ6pSgXSRIoEKFfx6AdamUuF8fe3jxBggcuCS2eLnyfMDG3nW5P13WENUP%2FrdXhr%2F6z2NI0Dt%2BR7LqR3DTLk2s6uBSA%2FWImc%2FPpXDMop08XMoL6X9K6OIBrcvGHGL1DNjjFlXm7g9ow7UhXiJKHXXKQ%3D%3D, Hindi, 9788170559627, 350.0, TRUE, 1, Written By Vijaydan Detha, प्रतिशोध - Vijaydan Detha
9788170559849, Product, जायज़ हत्यारे, जायज़ हत्यारे - Albyar Kamu, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788170559849.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=sa7v2m1lHn299B1bYq9TqlSnlL9OclUls7THsBSkdtfS1oW4oIoHU%2F4OB8ATxdBvRMwfOjExLKYy%2BRgYBDZQnOnv77VBJ0WkLwd5R%2Fo1LrceA3pCYvpIhiStKGhxYlom9MD13RRyZ218UmZ3hw9QxrMsmbOinToyPw8EmH2Io9L4Mer3XVmIEnxMbIryOb%2BpiPe%2BLq2lQ10hfW0gOx2fKyqGkr9u08CcEGiiI6YBr6Lgevx%2F5hbN5FhEU2g4eXcku4Aq01CD4I8mGp1v4KrsiB9iRaq6aEMToJomj722zlUY4YMXpUZa8c23022oaj11oNRzht64si8rulUti%2BDacA%3D%3D, Hindi, 9788170559849, 150.00, TRUE, 1, Written By Albyar Kamu, जायज़ हत्यारे - Albyar Kamu
9788171190942, Product, Konark, Konark - Jagdish Chandra Mathur, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171190942.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=Ycj0%2FaEksTcjswHMXj999V3nDctWlEtiSGjaxIt5yaTLT1hxxbfYQWl0DC%2F2exxvuK%2Bee6SlTvG8X7LxK0qcHewd1t8oRgtMb8hSYIeptRPGekPl7tk0wJGv8RYAqNLFFbdqiuklbyE%2FtqNEniPRgh%2FWCR8K2GTODl%2Bp%2F%2FjElotoGKGAJJdzblI01uBG1dT%2Fv3NnQKI6tRWsJ%2B0Gw%2BZRNqXjfwPnq4ois9pKMtmX3P0KbjrDGnu%2F1HPeTnVQZa0iwhWyL1TZZGma1%2B7go03zo7AHWFaNt5DfgTnffPXKTBhAwQH452CTIn1ZY562KliV75Kmarp8BEJkkdxpoyqLcw%3D%3D, Hindi, 9788171190942, 300.0, TRUE, 1, Written By Jagdish Chandra Mathur, Konark - Jagdish Chandra Mathur
9788171191260, Product, Muāvaze, Muāvaze - Bhīshma Sāhanī, http://images.amazon.com/images/P/8171191266.01Z.jpg, Hindi, 9788171191260, 250.00, TRUE, 1, Written By Bhīshma Sāhanī, Muāvaze - Bhīshma Sāhanī
9788171191710, Product, Rakta Kalyan, Rakta Kalyan - Girish Karnad, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171191710.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=Lm62598ZRGKVYgfIBJaMOq3uPTZqXYwjpkvpGVGbzX562%2FnoLiPBymrRvWIGdWnzGXsRPH3rQB%2FBJt7SxUkQ8%2FwQnFpJEfHoz8dJJfcluYH8lXBVznlzP3LSkWAsThJ11dnuoxQtgHkozzDnVHZAY2Gu4ry73brN%2BpRPnzhjQ344K8AcexquF0wmTk7kin%2FO9%2FAAPKvubKlfGgTikCwjLuxLHR708piwKZLZS7LBPaG4rph7PCggciqaZV1YgkuN%2FCnZ16qkZK5V5zZp4Azu0b28gAIU2PA2fgh3cNKqq%2B1YTNozTXn9YauJK1XK4lyBCbRg3YYxLwM7oKENYVZ3%2BQ%3D%3D, Hindi, 9788171191710, 300.0, TRUE, 2, Written By Girish Karnad, Rakta Kalyan - Girish Karnad
9788171192564, Product, Janch-Partal, Janch-Partal - Sanjay Sahay, , Hindi, 9788171192564, 200.00, TRUE, 1, Written By Sanjay Sahay, Janch-Partal - Sanjay Sahay
9788171196227, Product, Baniya-Bahu, Baniya-Bahu - Mahashweta Devi, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171196227.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=JbzllBEI9umn1rbb26%2BskZHhWnnBxyxyVodIwJG%2FDAK%2FUu2AyyXpUb37B3nO7ZdVIkLjxhPTIU7Sw9vsw8Q4hNWfUAec2lqbplvZ3JbfHXpdmFf%2FJDZJZnNs1ucaQ5fvXaUovMY8F%2F%2BK0j4%2Ba4Vk8hr6DbOytza%2FoBnUm%2BiKsKC1HaI7cg4UVFr0rysBb2r11PJM7l9snweGT4gZORr2EkJ4mn7OeF1bFK8So26bmRTyQBJ6sMYbnkwC2TOaffC9qazo6aGO9leLJ2f1uRHVUIKvH4y7g7npOduAZ5043mTTUOJs5n40JLYuK0I1dG%2F2fpHwgiFFYc0SfyWIhT2wqg%3D%3D, Hindi, 9788171196227, 125.0, TRUE, 1, Written By Mahashweta Devi, Baniya-Bahu - Mahashweta Devi
9788171196272, Product, Yayati, Yayati - Girish Karnad, , Hindi, 9788171196272, 250.00, TRUE, 1, Written By Girish Karnad, Yayati - Girish Karnad
9788171196326, Product, Hansini, Hansini - Anton Chekhov, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171196326.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=Gj0Jxkj8NO2G5Fc9DFqgYZYjZiZTwant4oZp6mktKgsruVL90mt6x1bjSzJ8siOqYrHjqPUJRTzU8NB0CQ%2FuEZ5JPMKu2BzP4KrnrPfuS0gOn8ZNBlrjx1h7nsecsR%2B3vHHG222AQ1UZ1A21BliEmEn%2FcVRe6gfB1wDokqt8k7xKlajYd3IT938Jjlem0BtDNKmzDoCGkyOkcxHCIV34o%2FNldi5upw2rYyTGffZHg%2FUSscTpAgB3%2Buml4fSUGMskuW%2B%2B5LA6RPhj97kmYlzm%2F0I19IA4bzBgxCeY01EXsAtaLXc2WD4e%2F6kfjndvAGKEezSqPLkcZoI6geHPVIiDkQ%3D%3D, Hindi, 9788171196326, 300, TRUE, 1, Written By Anton Chekhov, Hansini - Anton Chekhov
9788171196463, Product, Mahabhoj-Natak, Mahabhoj-Natak - Mannu Bhandari, , Hindi, 9788171196463, 300, TRUE, 1, Written By Mannu Bhandari, Mahabhoj-Natak - Mannu Bhandari
9788171197125, Product, एक प्लेट सैलाब, एक प्लेट सैलाब - Mannu Bhandari, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171197125.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=c30cSGlNfJDPpARk1MzrVxJpi6Npc4dJkvGO%2FRqEnWQ%2FcSQcf0TqMlbpyENGDZiEyZN5QLNFW88AxmvUeyszLlYuBa2ftHG2y95ctKoFkecVE3fIIv0LMbLaeJaxq9W38Pb2dy0uO0OVUl6J9fpuExg6ka%2FPE3vlhhhcC8wlJK%2BGGIfldBEHf9i%2Bwkjgz%2B43qrR89UpagGLjs4tXf%2B%2F0q3Ik4rIfK3ZLO1elwYA9DLpgmpy%2Bfw6C4ioV8k7nu9kTnyqw2gL7J%2FST0CnZAkrohyMZS0tlFrYhTjOHXldjvmzohnecOVhpTg%2BYQ%2FMs2WAY5FWvrZ8%2FALkIuw%2Fk09X2sg%3D%3D, Hindi, 9788171197125, 150.0, TRUE, 1, Written By Mannu Bhandari, एक प्लेट सैलाब - Mannu Bhandari
9788171198498, Product, ख़राशें, ख़राशें - गुलज़ार, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171198498.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=Y2rI9I9lJPujJtX%2FmM9lUidtX09iHMNmaFr2BO601I2HZPSJ5mgsKJceXW0KXDQtSsPFmaPf3Y937sj%2BEElhj7fW6eSxOhFDrWL7zuQoIa9IhteoVWnVl8aBnqvPiDSRmbfEaWXfH0L4mQNpFpLEUZCTu2IPAODMNKKAsymhRIH1xnuF4V00GG%2B%2FTZ0485BZSAUCvN65K90g0efifw%2Bi3l7yUVRHoGVuyoxYQgqx734i%2FPslUdLvCXBBofA67NyBgKLcSwuV1zJvz%2FMANDKtXEmrnTe%2F4O2FY86evQAGmwUt%2Bz%2BABdUBL%2FXn%2Fpvcb93b4xqZ0xzWTp6jrfmuiqWldQ%3D%3D, Hindi, 9788171198498, 225.0, TRUE, 1, Written By गुलज़ार, ख़राशें - गुलज़ार
9788171199341, Product, मेरा कुछ सामान, मेरा कुछ सामान - गुलज़ार, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171199341.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=kcgNNxbjqG8Vo7efz72ZWVnNxxnR8C7eBVOtr1pghiKbEOkIE2zeCCILGFPg4P6Hdp6V7XRnXACHybnPb6HMWQbdhgL6mtxBWAa1SOgjA96Er9p6Qo0lwo8ftSeU7APRJ35BBA91%2Fbh%2FStB%2F3wTvzcsNMq3VJhaHn52XZ4%2Bd5qGGNGPOMnK%2Btn%2BPNeXiUpWaLi%2Bp50ar3gRTvmv0t5XIH5OBa0MX29FFsGM00qX2IuILk4GIkvnPXuZl9IuelT5CQ2wmvkj6djoUfxvuFbIEueaRyArakUbpqGmtLbEsJi7yKn%2F6Kd9n313FFAwBGf%2Bnx6JjZBd%2BTNS4%2FfT%2BophKBQ%3D%3D, Hindi, 9788171199341, 395.0, TRUE, 1, Written By गुलज़ार, मेरा कुछ सामान - गुलज़ार
9788171383467, Product, पोस्ट बॉक्स नं. 203 नाला सोपारा, पोस्ट बॉक्स नं. 203 नाला सोपारा - Chitra Mudgal, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171383467.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=SBJzWxz3dVzb8ewJczlWUhjYOENBXQjP%2FUHBZyfdCDtwUaV6U1wS9hJyjc9fH4ezwVxGDfsZMhBf8pCu0%2FUj%2BeIK8kF3yqBSLlgTkgFlP%2FlELqpCF1AV%2FsYEJ1HGnWii1VkwcmwABVv1DSJZegJLvhyNk6VIG6crGEe6KaWoWBawxKqpyRnMzA4Z8g7%2FVmtGj2kttSJPbDigDuxem8aAbbgLWn%2FT5e%2BpOZga8qOEKugwCy9Y8daKliO9IobEu8IiU2E3mdcJCGe7e7hErbNXQlVWNdSxBHJVd9ktjUZyOKMLrdVI4D95uyfGJtQp4QChaX0kkGuAEwqLNCvM3c999A%3D%3D, Hindi, 9788171383467, 295.0, TRUE, 2, Written By Chitra Mudgal, पोस्ट बॉक्स नं. 203 नाला सोपारा - Chitra Mudgal
9788171672264, Product, Pukharāja, Pukharāja - Gulazāra., http://images.amazon.com/images/P/8171672264.01Z.jpg, Hindi, 9788171672264, 295.00, TRUE, 1, Written By Gulazāra., Pukharāja - Gulazāra.
9788171673896, Product, Raavi Paar, Raavi Paar - Gulzar, https://covers.openlibrary.org/b/id/9369833-L.jpg, Hindi, 9788171673896, 295.00, TRUE, 1, Written By Gulzar, Raavi Paar - Gulzar
9788171675128, Product, Triveṇī, Triveṇī - Gulazāra, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171675128.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=RP59X5gLV5ycz3NEyLhDtCqzE0Pmhl6TOdj5Is%2FsqoeZZAwezInp7xbYSfQQNYVZdO0Sm8UDprfQ8ZjqUBVzBXAkYcgJNKzUBkzrEvMKmo7bYtAeaK9rrKtXdX7kiCmMNN8QFlU%2FhZxmD%2FIos%2F0HMctLyd2Ny2UsOyxvBWR154DrZc36ogU2UpgJ7jRv1bk20Eap1%2Fj%2Bq8%2FmQzdeohBIQEdS414lmNTQLwOdKdlqqk6xWCMmQloxzFrMGKNU%2FKVSr0fhcQwGDm6UVe6EfmHy3%2F0UVII1Rutshx%2FDSYPy5T%2FefuND8VWDS%2FHLD%2F18sMw5OuHbKFW7YCZSXKNyF6rqCg%3D%3D, Hindi, 9788171675128, 195.0, TRUE, 3, Written By Gulazāra, Triveṇī - Gulazāra
9788171780594, Product, प्रतिनिधि व्यंग्य, प्रतिनिधि व्यंग्य - Ravindranath Tyagi, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171780594.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=h3ph0StKNtSw962w6HXC3HxaYZaBWUBAItZDCEkv7XeSl8%2FzZrwC%2F1ZylD91AvDXFKofgspKuD0p9yMgUXxfKp8ck7uYsMUAiVWrlQ1HSGsJux4zg1w08dzEpEknIEcHSX0PrtbFhcCBokxXQYWkmEPiBFJoeIKM%2F5XPWFbOqn2%2BemdiX8kaHIffYUdcv0QWNA5Y9aKc9ioWGiv0GVufgB20VlCmRJ0qsGYzJJFsXbshLYiZhvgTY77oYSx3FC0ofAjqbgHsCAvwfIwwBgBqtMiEdyYgdudAhiGar27qi6aBztDGzFQKU%2BoCekASrzcGJ5SuXUpnQoX2aHPTdxxx5w%3D%3D, Hindi, 9788171780594, 60.0, TRUE, 1, Written By Ravindranath Tyagi, प्रतिनिधि व्यंग्य - Ravindranath Tyagi
9788171781119, Product, Krishnavtar V-6 Mahamuni Vayas, Krishnavtar V-6 Mahamuni Vayas - K.M. Munshi, , Hindi, 9788171781119, 200.00, TRUE, 1, Written By K.M. Munshi, Krishnavtar V-6 Mahamuni Vayas - K.M. Munshi
9788171783823, Product, प्रतिनिधि कहानियाँ: अमरकांत, प्रतिनिधि कहानियाँ: अमरकांत - Amarkant; Rayapati, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171783823.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=XG1a8ROOnGa1gshX%2FW20sp6j3CApkpflb%2BHkPVK0V3K4Q1hrg78w0WZEBe6%2BErBnSJXnvF5cr5e2bJ%2FJsCbABjZuOKyGFtitOODy1K0IpAw3WPifekLWP9vxvbuIQlo5eq%2FRKl0LfrPJaxFFa5mcxPicosV8gLzMkxMSxHye4mR1XQMni11o9t4G0NZCPD3C5czEFrDjg3UN5WUMW0mJW5J7%2FvMJHZxdm9LmKD9%2B2No2%2FWW1MYO82Xfe4mAcF8rhBx58GpaY9Ik%2BN2YodSvqiuf6ZqhcN6nVcspKJjBW70IK93mxbILjjolNmhEUl1ovCPNiwRGwO%2FPrmhALya9q9A%3D%3D, Hindi, 9788171783823, 195.0, TRUE, 1, Written By Amarkant; Rayapati, प्रतिनिधि कहानियाँ: अमरकांत - Amarkant; Rayapati
9788171783830, Product, प्रतिनिधि कहानियाँ, प्रतिनिधि कहानियाँ - फणीश्वर नाथ रेणु, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171783830.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=xa29Hzw7%2BH9t7sIYtzBYvEZOZB36L81VjohhuCsylj%2BVPv%2FkbY4RAmx0dyGndfT6hFcqG42NTzX7IbWt5VjvtdZItQ8qQuXU7lShW3hLI7PF%2FTT4Epv%2BUBJpzTWLgbWzu9GU9Cenei5tLafHDeUKIlBMJ5dV%2Bq77wHYnpEgItxcrpxSD05MkfvHUM348cSvjAPsGH4bmOvvMC7abiixl4fH3zI8Obtc4FpwvutG4B8aQIHujtsGMTsQkYInelEx4Dp%2BhssZfCNpBGojLsbKzyELiyb2%2FiTCqyG0JOYuH8k3mVX3Z0d2sbX2biVAN1MYlQ4LXysUDdRv%2F8zkyLU0wJw%3D%3D, Hindi, 9788171783830, 195.0, TRUE, 2, Written By फणीश्वर नाथ रेणु, प्रतिनिधि कहानियाँ - फणीश्वर नाथ रेणु
9788171784523, Product, प्रतिनिधि कहानियाँ: राजकमल चौधरी, प्रतिनिधि कहानियाँ: राजकमल चौधरी - Rajkamal Choudhary, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171784523.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=awoGvJLmMAVjv6vh4nqPSro5%2FItGAaDNyMGmcvWCWWMYEBTza3iJyIxlcY6NamleN2UCFb2Rw5AuH3QrQv4wnTdgN%2FbZlUK5SH%2F3FFwb8E6Oj5sSV8nneICcaBNOWbyzg%2FBQqnA1wmwiHcwNsLCCSvejPlkwajNQQspWHzeD%2BeBa2wsAyJ837FjAPmFKkTBabSjZ5aQQpuAzfZmHNxkL6GgLAhfb1zoY8CrJ5ABZaF2k6VV3FL4nOiP5gzNjRq0NSwn85IrQevNJPoBHILLFBb1DSplHUT2eMNfRzRMLjDFUlGlPYjo0QOvFd87n2vZTmqpS57VNwvXBDRyqF%2BVkUA%3D%3D, Hindi, 9788171784523, 195.0, TRUE, 1, Written By Rajkamal Choudhary, प्रतिनिधि कहानियाँ: राजकमल चौधरी - Rajkamal Choudhary
9788171785315, Product, Anaro, Anaro - Manjul Bhagat, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171785315.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=HQ9xERhAAGniMqNuJDCDZHYQPA6s0hPgY4xv0RVGKsluIjjZmO9NxjnCPnPmUiYsnumpk95V8JEF5msFwB9ZLobpqypqgGJQyDp50ARxKbAmf9UVGcg1DM%2Bii7J1aDm%2BxW3MzNZG%2FUfrlEkB5g7wqNS7J23L%2FeLM8c92IdpgVBlgp5zUA2m0VtxpGemMX5sZyu6r%2BabiycGgPm9i%2BvDujwlfRofvyZInSEMHTemzWDaLiW%2FZ94uQsgVIAS1lDrhFDpjZlPq%2F3fjGa9waRV2sAaePXyP2s1eszfD19bG75fcDfCi3a%2BmrxIkDOtWu9w2WIGGDCLMPRO0eQf2Im4n2%2FA%3D%3D, Hindi, 9788171785315, 60.0, TRUE, 1, Written By Manjul Bhagat, Anaro - Manjul Bhagat
9788171785773, Product, प्रतिनिधि कहानियाँ, प्रतिनिधि कहानियाँ - रांगेय राघव [Rangeya Raghav], https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171785773.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=kc%2F%2BzBURrujwXj7dzHO0yfgAtKCKKmK7SGciWACie58V8GYHM5Nk2v%2F8x72HpkEDE%2F3odG1O%2FkaN8s931bXotLO7YOhNs93Bh67zWl%2FgDTPXlvBWZntder6T5c3RUUADOYDY0wk%2BjupWvEFxMyqs6FY8e%2Bv3XCtFqCFgvq4RV57tr%2Fv8i5%2FYSmKP7DtG4EDVDFDRQRvG1F7exgWT1OjkMGvWSxpSLCJzlcgqYLcLSImgdVLM7ncH3BowiO3GSpdAAFY1tsbP%2Ffy9nh8Z9qEc1t9HzX6lLJW2PJxPIcar17YTkkjmfn15Umnz76adcQy2aOegoMMXZUTZpwT5vFvraw%3D%3D, Hindi, 9788171785773, 150.0, TRUE, 1, Written By रांगेय राघव [Rangeya Raghav], प्रतिनिधि कहानियाँ - रांगेय राघव [Rangeya Raghav]
9788171785780, Product, प्रतिनिधि कहानियाँ, प्रतिनिधि कहानियाँ - Rajendra Yadav, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171785780.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=eBTt%2BZ28mQOY6HdmYGVplO6cNMRTIupUtAJJrfjhRke0dinfH7%2BJQGxErGc4suvFSnmBaptUNXYQ9WvQQM34mwj42WteBjUnvOtz7f56HTJ%2FXlu1b1v%2FmgdcnYefS9X2xbTGNiupRazB0QVfDXd33793E9FjGivhhfja3wOL%2FhhA7YAvaR5tPZvw0B9YZarebbjJUskNV%2BHhgNybSkRXo9AJe%2FHeLtYQoeq%2B4318aoFSlzPDnAAqxgCqJKr1yFfUvQ1OApkqMWJh3xN%2FcRdm1Bi%2FGmviBhbGT00RhMt8qagDSlichpChghTAIVVUDD1LOW6b3rG6OqNpdjQdD12JLg%3D%3D, Hindi, 9788171785780, 150.0, TRUE, 1, Written By Rajendra Yadav, प्रतिनिधि कहानियाँ - Rajendra Yadav
9788171785803, Product, Pratinidhi Kahaniyan-Jogendra Paul, Pratinidhi Kahaniyan-Jogendra Paul - Jogendra Paul, https://s3.amazonaws.com/kimicoapps-bookbuddy/1DB8B57C-91BB-4044-AD1C-338A285CB3D8, Hindi, 9788171785803, 60.00, TRUE, 1, Written By Jogendra Paul, Pratinidhi Kahaniyan-Jogendra Paul - Jogendra Paul
9788171785834, Product, Pratinidhi Kavitayen : Srikant Verma, Pratinidhi Kavitayen : Srikant Verma - Shrikant Verma, , Hindi, 9788171785834, 60, TRUE, 1, Written By Shrikant Verma, Pratinidhi Kavitayen : Srikant Verma - Shrikant Verma
9788171786695, Product, Jhini-Jhini Bini Chadariya, Jhini-Jhini Bini Chadariya - Abdul Bismillah, https://s3.amazonaws.com/kimicoapps-bookbuddy/3B804365-63E5-4344-8B35-4D3896A7377B, Hindi, 9788171786695, 199, TRUE, 1, Written By Abdul Bismillah, Jhini-Jhini Bini Chadariya - Abdul Bismillah
9788171787043, Product, प्रतिनिधि कविताएँ, प्रतिनिधि कविताएँ - Ashok Vajpeyi, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788171787043.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=XtjymM2KJs%2Byum2xGZr9ma5e5ncNwKt4Sw96tP9zLWHDhI0Y7sQ9whSmwPer%2FdBxDs6k4DkZjufFP4pm%2BA%2F0w8dZ6PJgzaY99KaoWUmX%2BQv5Jm47atEeHM%2FNf%2BZ9BuDj2piJrW83FPote5y6my95UswR7mApW39GPN0I7XxQ%2BCxsSck3xs0yUG98GCDcth%2BhWqW4WZL101oDpKf0nd51bk3UuM0p9OZe98QQF656SKix2E7g6NECIQ0JIaGe8CjPZqt1wA45r5JF5vtVkhamavUHZzdtyNFLhf6z5WwimX1kS%2FFJBIWpGAOp2T3tnvcVd%2F4JXK4KfiSjU5o5yHJ8DQ%3D%3D, Hindi, 9788171787043, 75.0, TRUE, 1, Written By Ashok Vajpeyi, प्रतिनिधि कविताएँ - Ashok Vajpeyi
