Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Asura,,Parājitoṃ kī gāthā,,,Anand Neelakantan,"Neelakantan, Anand",,,,,,Mañjula Pabliśiṅga Hāusa,,,2014,,,,,,,,,,,,,,,,442,,,,,295 ₹,Hindi,,,,,,9788183224352,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:40:12.379156947,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8183224350.01Z.jpg,
Āvārā masīhā,,,,,Vishnu Prabhakar,"Prabhakar, Vishnu",,,,,,Rajpal & Sons,,,2013,,,,,"Biography of a great Indian man of letters, Saradacandra Chatterji (ie., Saratcandra Cattopadhyaya).",,,,,,,,,,,354,,,,,425 ₹,Hindi,,,,,,9788170280040,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:42:50.839550018,,,,,,,CQ-z1kGSER4C,Hindi,0,0,,,
Baṛī begama,,,,,Acharya Caturasena,"Caturasena, Acharya",,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,195 ₹,Hindi,,,,,,9789350643334,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:51:18.328639984,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350643332.01Z.jpg,
Dushman aur dushman,,,,,Giriraj Kishore,"Kishore, Giriraj",,,,,,Rajpal & Sons,,,2013,,,,,Short stories.,,,,,,,,,,,151,,,,,175 ₹,Hindi,,,,,,9788170288077,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:46:28.979382038,,,,,,,B2dv4ccATjIC,Hindi,0,0,,,
Jenny Meharban Singh,,,,,Krishna Sobti,"Sobti, Krishna",,,,,,Rajkamal Prakashan,,2009/09/01,2009,,,,,"जैनी मेहरबान सिंह भारतीय मूल के प्रवासी मेहरबान सिंह और उनकी पत्नी लिज़ा की इकलौती सन्तान सुनहरी बालों वाली जैनी पूर्व और पश्चिम, देश और विदेश के दोरंगी सम्मिश्रण की अनोखी तस्वीर है। चुलबुली मनमौजी, समझदार और गम्भीर एक साथ। जैनी मेहरबान सिंह ज़िन्दगी के रोमांस, उत्साह, उमंग और उजास की पटकथा है जिसे कृष्णा सोबती ने गुनगुनी सादगी से प्रस्तुत किया है। वैन्कूवर से दूर पिछवाड़े से झाँकते हैं एक दूसरे के वैरी दो गाँव पट्टीवाल और अट्टारीवाल। एक दूसरे को तरेरते दो कुनबों के बीच पड़ी गहरी दरारें, जान लेने वाली दुश्मनियाँ और मरने मारने की कसमें! ऐसे में मेहरबान सिंह और साहब कौर की अल्हड़ मुहब्बत कैसे परवान चढ़ती ! मेहरबान सिंह ने अपनी मुहब्बत की ख़ातिर जान बख्श देने की दोस्ती निभाई और गाँव को पीठ दे कैनेडा जा बसे। नए मुल्क में नई जिन्दगी चल निकली। लिज़ा को खूब तो प्यार दिया, जैनी को भरपूर लाड़-चाव फिर भी दिल से लगी साहिब कौर की छवि मद्धम न पड़ी - इसके बाद की चलचित्री कहानी क्या मोड़ लेती है - पढ़कर देखिए जैनी मेहरबान सिंह।",,,,,,,,,,,131,,,,,75 INR,Hindi,,,,,,9788126716821,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:46:50.131219029,,,,,,,W5wIsBRDEc8C,Hindi,0,0,,,
Pacāsa kavitāem̐,,Nayī sadī ke lie cayana,,,1961 Anāmikā,"Anāmikā, 1961",,,,,,Vāṇī Prakāśana,,,2012,,,,,,,,,,,,,,,,130,,,,,95 ₹,Hindi,,,,,,9789350722190,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 16:47:23.597692012,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350722194.01Z.jpg,
Pacāsa kavitāem̐,,Nayī sadī ke lie cayana,,,1961 Anāmikā,"Anāmikā, 1961",,,,,,Vāṇī Prakāśana,,,2012,,,,,,,,,,,,,,,,130,,,,,95 ₹,Hindi,,,,,,9789350722190,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 16:47:39.497408032,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350722194.01Z.jpg,
Pacāsa kavitāem̐,,Nayī sadī ke lie cayana,,,1961 Anāmikā,"Anāmikā, 1961",,,,,,Vāṇī Prakāśana,,,2012,,,,,,,,,,,,,,,,130,,,,,95 ₹,Hindi,,,,,,9789350722190,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 16:48:36.925289034,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350722194.01Z.jpg,
Pacāsa kavitāem̐,,Nayī sadī ke lie cayana,,,1961 Anāmikā,"Anāmikā, 1961",,,,,,Vāṇī Prakāśana,,,2012,,,,,,,,,,,,,,,,130,,,,,95 ₹,Hindi,,,,,,9789350722190,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 16:48:57.957787990,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350722194.01Z.jpg,
Pacāsa kavitāem̐,,Nayī sadī ke lie cayana,,,Kedāranātha Siṃha,"Siṃha, Kedāranātha",,,,,,Vāṇī Prakāśana,,,2012,,,,,,,,,,,,,,,,133,,,,,95 ₹,Hindi,,,,,,9789350722183,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 16:50:09.712901949,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350722186.01Z.jpg,
Pacāsa kavitāem̐,,Nayī sadī ke lie cayana,,,Kedāranātha Siṃha,"Siṃha, Kedāranātha",,,,,,Vāṇī Prakāśana,,,2012,,,,,,,,,,,,,,,,133,,,,,95 ₹,Hindi,,,,,,9789350722183,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 16:50:36.957538008,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350722186.01Z.jpg,
Pacāsa kavitāem̐,,Nayī sadī ke lie cayana,,,Kedāranātha Siṃha,"Siṃha, Kedāranātha",,,,,,Vāṇī Prakāśana,,,2012,,,,,,,,,,,,,,,,133,,,,,95 ₹,Hindi,,,,,,9789350722183,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 16:50:57.577522039,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350722186.01Z.jpg,
Pacāsa kavitāem̐,,Nayī sadī ke lie cayana,,,Kedāranātha Siṃha,"Siṃha, Kedāranātha",,,,,,Vāṇī Prakāśana,,,2012,,,,,,,,,,,,,,,,133,,,,,95 ₹,Hindi,,,,,,9789350722183,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 16:51:18.417968988,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350722186.01Z.jpg,
Pacāsa kavitāem̐,,Nayī sadī ke lie cayana,,,Kedāranātha Siṃha,"Siṃha, Kedāranātha",,,,,,Vāṇī Prakāśana,,,2012,,,,,,,,,,,,,,,,133,,,,,95 ₹,Hindi,,,,,,9789350722183,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 16:51:40.104446053,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350722186.01Z.jpg,
"Prarthana Ke Bahar Aur Anya Kahaniyan [Hardcover] [Jan 01, 2013] Geetashri",,,,,Geetashri,Geetashri,,,,,,Vani Prakashan,,2013/01/01,2013,,,,,,,,,,,,,,,,148,,,,,250 ₹,Hindi,,,,2014346953,,9789350723999,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:52:05.878373026,,,,,,,,Hindi,0,0,,https://covers.openlibrary.org/b/id/10313434-L.jpg,
Raat bhari hai,,,,,Amrita Pritam,"Pritam, Amrita",,,,,,Rajpal & Sons,,,2013,,,,,Collection of short stories.,,,,,,,,,,,162,,,,,225 ₹,Hindi,,,,,,9789350641163,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:37:14.805407047,,,,,,,pK2voAEACAAJ,Hindi,0,0,,http://images.amazon.com/images/P/935064116X.01Z.jpg,
Raat bhari hai,,,,,Amrita Pritam,"Pritam, Amrita",,,,,,Rajpal & Sons,,,2013,,,,,Collection of short stories.,,,,,,,,,,,162,,,,,225 ₹,Hindi,,,,,,9789350641163,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:35:56.581210017,,,,,,,pK2voAEACAAJ,Hindi,0,0,,http://images.amazon.com/images/P/935064116X.01Z.jpg,
Rasīdī ṭikaṭa,,,,,Amrita Pritam,"Pritam, Amrita",,,,,,Hinda Pôkeṭa Buksa,,,2018,,,,,Autobiography of a Panjabi and Hindi authoress.,,,,,,,,,,,156,,,,,175 ₹,Hindi,,,,,,9789353490065,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:41:32.604125976,,,,,,,BcP0xQEACAAJ,Hindi,0,0,,http://images.amazon.com/images/P/9353490065.01Z.jpg,
Rasīdī ṭikaṭa,,,,,Amrita Pritam,"Pritam, Amrita",,,,,,Hinda Pôkeṭa Buksa,,,2018,,,,,Autobiography of a Panjabi and Hindi authoress.,,,,,,,,,,,156,,,,,175 ₹,Hindi,,,,,,9789353490065,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:36:52.668416976,,,,,,,BcP0xQEACAAJ,Hindi,0,0,,http://images.amazon.com/images/P/9353490065.01Z.jpg,
Rasīdī ṭikaṭa,,,,,Amrita Pritam,"Pritam, Amrita",,,,,,Hinda Pôkeṭa Buksa,,,2018,,,,,Autobiography of a Panjabi and Hindi authoress.,,,,,,,,,,,156,,,,,175 ₹,Hindi,,,,,,9789353490065,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:41:17.293787956,,,,,,,BcP0xQEACAAJ,Hindi,0,0,,http://images.amazon.com/images/P/9353490065.01Z.jpg,
Rasīdī ṭikaṭa,,,,,Amrita Pritam,"Pritam, Amrita",,,,,,Hinda Pôkeṭa Buksa,,,2018,,,,,Autobiography of a Panjabi and Hindi authoress.,,,,,,,,,,,156,,,,,175 ₹,Hindi,,,,,,9789353490065,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:36:33.370491027,,,,,,,BcP0xQEACAAJ,Hindi,0,0,,http://images.amazon.com/images/P/9353490065.01Z.jpg,
"Yaha kalama, yaha kāg̲aja, yaha akshara",,,,,1919-2005 Amrita Pritam,"Amrita Pritam, 1919-2005",,,,,,Rājapāla,,,2013,,,,,,,,,,,,,,,,159,,,,,225 ₹,Hindi,,,,,,9789350641200,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:38:35.107085943,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350641208.01Z.jpg,
Zindaginama,,,,,Krishana Sobati,"Sobati, Krishana",,,,,,Rajkamal Prakashan Pvt. Limited,,,2009,,,,,,,,,,,,,,,,391,,,,,399 ₹,Hindi,,,,,,9788126717422,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 17:40:51.047621965,,,,,,,2LR_hTBp60QC,Hindi,0,0,,,
