Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Merī priya kahāniyāṃ,,,,,Rajendra Yādav,"Yādav, Rajendra",,,,,,Rājapāla eṇḍ Sanz,,,2012,,,,,,,,,,,,,,,,,,,,,150 ₹,Hindi,,,,,,9789350640647,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 13:50:20.794927954,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640643.01Z.jpg,
Merī priya kahāniyāṃ,,,,,Phaṇīśvaranātha Reṇu,"Reṇu, Phaṇīśvaranātha",,,,,,Rājapāla eṇḍ Sanz,,,2012,,,,,,,,,,,,,,,,,,,,,185 ₹,Hindi,,,,,,9789350640548,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 13:50:40.814154028,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640546.01Z.jpg,
Nibandhoṃ kī duniyā,,,,,Hajārīprasāda Dvivedī,"Dvivedī, Hajārīprasāda",,,,,,Vani Prakashan,,,2009,,,,,Selected essays of a Hindi author.,,,,,,,,,,,195,,,,,95 ₹,Hindi,,,,,,9788181439147,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 13:55:47.465173006,,,,,,,c4xMXNuQmm0C,Hindi,0,0,,,
Rag Darbari,,,,,Shrilal Shukla,"Shukla, Shrilal",,,,,,Rajkamal Prakashan,,2008/09/01,2008,,,,,"राग दरबारी एक ऐसा उपन्यास है जो गाँव की कथा के माध्यम से आधुनिक भारतीय  जीवन की मूल्यहीनता को सहजता और निर्ममता से अनावृत्त करता है | शुरू से  आखिर तक इतने निस्संग और सोद्देश्य व्यंग्य के साथ लिखा गया हिंदी का शायद  यह पहला वृहत उपन्यास है | फिर भी राग दरबारी व्यंग्य-कथा नहीं है | इसका सम्बन्ध एक बड़े नगर से कुछ  दूर बसे हुए गाँव की जिंदगी से है, जो इतने वर्षों की प्रगति और विकास के  नारों के बावजूद निहित स्वार्थों और अनेक अवांछनीय तत्त्वों के सामने घिसट  रही है | यह उसी जिंदगी का दस्तावेज है | 1968 में राग दरबारी का प्रकाशन एक महत्त्वपूर्ण साहित्यिक घटना थी | 1971  में इसे साहित्य पुरस्कार से सम्मानित किया गया और 1986 में एक  दूरदर्शन-धारावाहिक के रूप में इसे लाखों दर्शकों की सराहना प्राप्त हुई | वस्तुतः राग दरबारी हिंदी के कुछ कालजयी उपन्यासों में से एक है |",,,,,,,,,,,334,,,,,350 ₹,Hindi,,,,,,9788126713967,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 13:59:22.002017021,,,,,,,ZHXotfi5mKAC,Hindi,0,0,,,
Umarāva Jāna Adā = Umrao Jaan Ada,,Novel,,,Mirza Mohammad Hadi Ruswa,"Ruswa, Mirza Mohammad Hadi",,,,,,,,,,,,,,,,,,,,,,,,,218,,,,,275 ₹,Hindi,,,,,,9789386534316,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 14:01:00.927050948,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9386534312.01Z.jpg,
Ādhā gām̐va,,,,,1927-1992 Rāhī Māsūma Razā,"Rāhī Māsūma Razā, 1927-1992",,,,,,Rājakamala Peparabaiksa,,,2014,,,,,,,,,,,,,,,,344,,,,,350 ₹,Hindi,,,,,,9788126715022,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 14:00:07.625653982,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8126715022.01Z.jpg,
Mahabhoj,,,,,Mannu Bhandari,"Bhandari, Mannu",,,,,,Radhakrishna Prakashan,,2008/09/01,2008,,,,,"मन्नू भंडारी का महाभोज उपन्यास इस धारणा को तोड़ता है कि महिलाएं या तो घर-परिवार के बारे में लिखती हैं, या अपनी भावनाओं की दुनिया में ही जीती-मरती हैं! महाभोज विद्रोह का राजनैतिक उपन्यास है! जनतंत्र में साधारण जन की जगह कहाँ है? राजनीति और नौकरशाही के सूत्रधारों ने सारे ताने-बाने को इस तरह उलझा दिया है कि वह जनता को फांसने और घोटने का जाल बनकर रह गया है! इस जाल की हर कड़ी महाभोज के दा साहब की उँगलियों के इशारों पर सिमटती और कहती है! हर सूत्र के वे कुशल संचालक हैं! उनकी सरपरस्ती में राजनीति के खोटे सिक्के समाज चला रहे हैं!-खरे सिक्के एक तरफ फेंक दिए गए हैं! महाभोज एक ओर तंत्र के शिकंजे की तो दूसरी ओर जन की नियति के द्वन्द की दारुण कथा है! अनेक देशी-विदेशी भाषाओँ में इस महत्त्पूर्ण उपन्यास के अनुवाद हुए हैं और महाभोज नाटक तो दर्जनों भाषाओँ में सैकड़ों बार मानचित होता रहा है! ‘नेशनल स्कूल ऑफ़ ड्रामा (दिल्ली), द्वारा मानचित महाभोज नाटक राष्ट्रीय नाट्य-मंडल की गौरवशाली प्रस्तुतियों में अविस्मर्णीय है! हिंदी के सजग पाठक के लिए अनिवार्य उपन्यास है महाभोज!",,,,,,,,,,,167,,,,,150 ₹,Hindi,,,,,,9788183610926,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 13:57:01.353551983,,,,,,,XcrSlsIOnIQC,Hindi,0,0,,,
Merī priya kahāniyām̐,,,,,1923-2003 Śivānī,"Śivānī, 1923-2003",,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,165 ₹,Hindi,,,,,,9789350641064,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 13:51:05.516582965,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350641062.01Z.jpg,
Merī priya kahāniyām̐,,,,,Abdula Bismillāha,"Bismillāha, Abdula",,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,150 ₹,Hindi,,,,,,9789386534071,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 13:51:50.436470031,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/938653407X.01Z.jpg,
Merī priya kahāniyām̐,,,,,Bhīshma Sāhanī,"Sāhanī, Bhīshma",,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,150 ₹,Hindi,,,,,,9789350640692,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 13:51:32.269314050,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640694.01Z.jpg,
