Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Aitabāra,,,,,Anjum Bārahbankvī,"Bārahbankvī, Anjum",,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,150 ₹,Hindi,,,,,,9789388241021,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 16:55:17.670196056,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9388241029.01Z.jpg,
Ak̲h̲tara Śīrānī,,"Ak̲h̲tara Śīrānī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ, phuṭakara śe'ra aura sā̆neṭa = Akhtar Shirani",,,1905-1948 Ak̲h̲tar Shīrānī,"Ak̲h̲tar Shīrānī, 1905-1948",,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,125 ₹,Hindi,,,,,,9789386534064,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:19:24.859755992,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9386534061.01Z.jpg,
Ak̲h̲tara Śīrānī,,"Ak̲h̲tara Śīrānī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ, phuṭakara śe'ra aura sā̆neṭa = Akhtar Shirani",,,1905-1948 Ak̲h̲tar Shīrānī,"Ak̲h̲tar Shīrānī, 1905-1948",,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,125 ₹,Hindi,,,,,,9789386534064,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:19:43.727337956,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9386534061.01Z.jpg,
Ak̲h̲tara Śīrānī,,"Ak̲h̲tara Śīrānī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ, phuṭakara śe'ra aura sā̆neṭa = Akhtar Shirani",,,1905-1948 Ak̲h̲tar Shīrānī,"Ak̲h̲tar Shīrānī, 1905-1948",,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,125 ₹,Hindi,,,,,,9789386534064,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:19:04.398555040,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9386534061.01Z.jpg,
Geetanjali,,,,,Ravindnath Taigore,"Taigore, Ravindnath",,,,,,Rajpal & Sons,,,2012,,,,,,,,,,,,,,,,134,,,,,150 ₹,Hindi,,,,,,9788170287698,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:18:26.365416049,,,,,,,GHQxVCVJZ74C,Hindi,0,0,,,
"Maiṃ ""Baśīra"" hūm̐--",,Baśīra Badra kī tāzā nazmeṃ,,,Bashīr Badr,"Badr, Bashīr",,,,,,Vani Prakashan,,,2010,,,,,,,,,,,,,,,,167,,,,,250 ₹,Hindi,,,,2010346509,,9789350002469,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 16:56:33.595628023,,,,,,,pVOYrP0M1VwC,Hindi,0,0,,,
Majāza,,"Majāza kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ aura śe'ra = Majaz",,,1911-1955 Majāz,"Majāz, 1911-1955",,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,140 ₹,Hindi,,,,,,9789350643846,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:18:03.224429965,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350643847.01Z.jpg,
Majāza,,"Majāza kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ aura śe'ra = Majaz",,,1911-1955 Majāz,"Majāz, 1911-1955",,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,140 ₹,Hindi,,,,,,9789350643846,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:18:45.725303053,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350643847.01Z.jpg,
Majāza,,"Majāza kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ aura śe'ra = Majaz",,,1911-1955 Majāz,"Majāz, 1911-1955",,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,140 ₹,Hindi,,,,,,9789350643846,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:16:31.637902021,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350643847.01Z.jpg,
Sabase sastā gośta,,Nukkaṛa nāṭaka saṅgraha,,,1946 Asagara Vajāhata,"Asagara Vajāhata, 1946",,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,150 ₹,Hindi,,,,2015364420,,9789350643723,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:14:42.718405961,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350643723.01Z.jpg,
