Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Aasma Fursat Mein Hai,,,,,Madan Mohan Danish,"Danish, Madan Mohan",,,,,,Manjul Publishing,,2018/01/05,2018,,,,Poetry,ग़ज़ल अपने शायर को हर लम्हा रूमान में भी रखती है और इम्तिहान में भी I ग़ज़ल चाहती है कि उसका शायर हर मंज़र के होने को न सिर्फ़ तस्लीम करे... बल्कि उसे इस शिद्दत से महसूस करे कि मंज़र खुद उसे अपने पसमंज़र तक ले जाये... उसकी निगाह हैरान हो... वो देखे हुए के सरहद से आगे निकल कर उन नई सिम्तों को ईजाद करे जो उसे गुमशुदा मंज़िलों का सुराग दें I ग़ज़ल की इन ख़्वाहिशों को रूप देने के लिए मदन मोहन दानिश के तजरुबों ने उनका साथ निभाया I उनकी रचनाओं में तजरुबों के साथ-साथ आने वाले कल की तस्वीर भी तसव्वुर में झिलमिलाती है और कल को बेहतर बनाने का ख्वाब भी दिखती हैं I मदन मोहन दानिश उर्दू शायरी की दुनिया का वो नाम हैं जो अपने मख़सूस लहजे और ख़ास डिक्शन की वजह से अलग से पहचाना जाता है. मुश्किल से मुश्किल बात को भी आसानी से कह देने का कमल मदन मोहन दानिश को हासिल है. दानिश की शायरी ज़िन्दगी के मुख़्तलिफ़ रंगों से सजा हुआ एक ऐसा कोलाज है जिसमें हर आदमी को अपना रंग नज़र आता है. यही वजह है कि दानिश की शायरी की ख़ुशबू मुल्क की सरहदों से होती हुई दुनिया के तमाम मुल्कों में फ़ैल चुकी है.,,,,,,,,,,,132,,,,,175 INR,Hindi,,,,,,9789381506493,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 16:39:35.523183941,,,,,,,ZwBTDwAAQBAJ,Hindi,0,0,,,
Ak̲h̲tara Śīrānī,,"Ak̲h̲tara Śīrānī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ, phuṭakara śe'ra aura sā̆neṭa = Akhtar Shirani",,,1905-1948 Ak̲h̲tar Shīrānī,"Ak̲h̲tar Shīrānī, 1905-1948",,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,125 ₹,Hindi,,,,,,9789386534064,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 16:40:37.921004056,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9386534061.01Z.jpg,
Janisar Akhtar,,Ek javan maut,,,Nida Fazli,"Fazli, Nida",,,,,,Vani,,,1997,,,,,,,,,,,,,,,,,,,,,150 ₹,Hindi,,,,,,9788170555599,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 16:30:14.290052056,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8170555590.01Z.jpg,
Jośa Malīhābādī,,"Jośa Malīhābādī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ, rūbāiyām̐ aura śe'ra = Josh Malihabadi",,,1898-1982 Josh Malīḥābādī,"Josh Malīḥābādī, 1898-1982",,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,125 ₹,Hindi,,,,,,9789386534002,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 16:32:49.472259044,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9386534002.01Z.jpg,
Jośa Malīhābādī,,"Jośa Malīhābādī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ, rūbāiyām̐ aura śe'ra = Josh Malihabadi",,,1898-1982 Josh Malīḥābādī,"Josh Malīḥābādī, 1898-1982",,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,125 ₹,Hindi,,,,,,9789386534002,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 16:32:07.130588054,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9386534002.01Z.jpg,
Mere mañca kĭ saragama,,Merā thiyeṭara mere gīta,,,Piyush Mishra,"Mishra, Piyush",,,,,,Rājakamala Peparabaiksa,,,2014,,,,,,,,,,,,,,,,191,,,,,195 ₹,Hindi,,,,,,9788126726479,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 16:37:57.282858967,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8126726474.01Z.jpg,
Qatīla Śāfāī,,"Qatīla Śāfāī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ aura nag̲h̲me",,,Qatīl Shafāʼī,"Shafāʼī, Qatīl",,,,,,Rājapāla eṇḍa Sanza,,,2016,,,,,,,,,,,,,,,,127,,,,,125 ₹,Hindi,,,,,,9789350643853,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 16:32:31.749941945,,,,,,,SJnXuQEACAAJ,Hindi,0,0,,http://images.amazon.com/images/P/9350643855.01Z.jpg,
Yaad ki Rahguzar,,"Śaukata Kaifī ; lipyantaraṇa, Abdula Mug̲h̲anī.",,,Shaukat Kaifi,"Kaifi, Shaukat",,,,,,Rajkamal Prakashan,,,2018,,,,Biography & Autobiography,"‘याद की रहगुज़र’ शौकत कैफ़ी की वह दास्तान है जिसमें उनके शौहर उर्दू के  मशहूर शायर और नग़मानिगार कैफ़ी आज़मी और उनके बच्चों एक्ट्रेस शबाना आज़मी  और कैमरामैन बाबा आज़मी के खूबसूरत और दिलचस्प किस्से हैं। प्रगतिशील लेखक  आन्दोलन से जुड़े हुए कवियों और लेखकों का ज़िक्र है। उँ$चे सामाजिक  मूल्यों के लिए संघर्ष करने वाले किरदार हैं। शौकत कैफ़ी स्टेज और फिल्म की एक बहुत मझी हुई और बेमिसाल अभिनेत्री भी  हैं। ‘याद की रहगुज़र’ में उन्होंने इप्टा और पृथ्वी थियेटर से जड़े हुए  अपने दिलों के बारे में कई अनोखी बातें लिखी हैं। ‘याद की रहगुज़र’ शौकत  कैफ़ी के बहुरंगी अनुभवों का बयान है जिसमें जीवन के ठंडे और गरम मौसमों की  तस्वीरें हैं। मानवमन का रोमांस है, हिम्मत और विजय की भावना है। बहुत  सादा लेकिन अर्थपूर्व यह लेखन पाठक के दिल और दिमाग़ में अतीत से प्रेम और  भविष्य के प्रति आस्था जगाता है।  - असगर वजाहत",,,,,,,,,,,152,,,,,195 INR,English,,,,,,9789387462571,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 16:40:02.452456951,,,,,,,_o-uDwAAQBAJ,Hindi,0,0,,,
Zauqa,,"Zauqa kī jīvanī aura unakī behatarīna g̲h̲azaleṃ, rūbāiyām̐, seharā aura masanavī",,,Shaik̲h̲ Muḥammad Ibrāhīm Z̲auq,"Z̲auq, Shaik̲h̲ Muḥammad Ibrāhīm",,,,,,Rājapāla eṇḍa Sanza,,,2017,,,,,,,,,,,,,,,,121,,,,,125 ₹,Hindi,,,,,,9789386534019,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 16:33:15.696655035,,,,,,,OkzQuQEACAAJ,Hindi,0,0,,http://images.amazon.com/images/P/9386534010.01Z.jpg,
Zauqa,,"Zauqa kī jīvanī aura unakī behatarīna g̲h̲azaleṃ, rūbāiyām̐, seharā aura masanavī",,,Shaik̲h̲ Muḥammad Ibrāhīm Z̲auq,"Z̲auq, Shaik̲h̲ Muḥammad Ibrāhīm",,,,,,Rājapāla eṇḍa Sanza,,,2017,,,,,,,,,,,,,,,,121,,,,,125 ₹,Hindi,,,,,,9789386534019,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 16:31:43.701751947,,,,,,,OkzQuQEACAAJ,Hindi,0,0,,http://images.amazon.com/images/P/9386534010.01Z.jpg,
