Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Merī priya kahāniyām̐,,,,,Pratibhā Rāẏa,"Rāẏa, Pratibhā",,,,,,Rājapāla eṇḍa Sanza,,,2011,,,,,,,,,,,,,,,,143,,,,,150 ₹,Hindi,,,,,,9788170289579,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:07:43.619433045,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8170289572.01Z.jpg,
Merī priya kahāniyām̐,,,,,Bhīshma Sāhanī,"Sāhanī, Bhīshma",,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,150 ₹,Hindi,,,,,,9789350640692,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:07:24.371286034,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640694.01Z.jpg,
Merī priya kahāniyām̐,,,,,Bhīshma Sāhanī,"Sāhanī, Bhīshma",,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,150 ₹,Hindi,,,,,,9789350640692,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:06:46.834069967,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640694.01Z.jpg,
Merī priya kahāniyāṃ,,,,,Kāśīnātha Siṃha,"Siṃha, Kāśīnātha",,,,,,Rājapāla eṇḍ Sanz,,,2013,,,,,,,,,,,,,,,,,,,,,165 ₹,Hindi,,,,,,9788170289159,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:08:51.792814970,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8170289157.01Z.jpg,
Merī priya kahāniyāṃ,,,,,Phaṇīśvaranātha Reṇu,"Reṇu, Phaṇīśvaranātha",,,,,,Rājapāla eṇḍ Sanz,,,2012,,,,,,,,,,,,,,,,,,,,,185 ₹,Hindi,,,,,,9789350640548,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:08:31.075381994,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640546.01Z.jpg,
Merī priya kahāniyāṃ,,,,,Phaṇīśvaranātha Reṇu,"Reṇu, Phaṇīśvaranātha",,,,,,Rājapāla eṇḍ Sanz,,,2012,,,,,,,,,,,,,,,,,,,,,185 ₹,Hindi,,,,,,9789350640548,0,3.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:08:06.572914004,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640546.01Z.jpg,
Pratinidhi Kahāniyām̐,,,,,"Citrā Mudgala, Suśīla Siddhārtha","Mudgala, Citrā",,,,,,Rājakamala Prakāśana Prā. Li.,,,2018,,,,,,,,,,,,,,,,155,,,,,195 ₹,Hindi,,,,2018311554,,9788126730773,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:10:36.935021996,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8126730773.01Z.jpg,
Pratinidhi kahāniyām̐,,,,,Hr̥shīkeśa Sulabha,"Sulabha, Hr̥shīkeśa",,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,195 ₹,Hindi,,,,,,9788126730827,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:10:17.478780031,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/812673082X.01Z.jpg,
Pratinidhi Kahāniyām̐,,,,,"Citrā Mudgala, Suśīla Siddhārtha","Mudgala, Citrā",,,,,,Rājakamala Prakāśana Prā. Li.,,,2018,,,,,,,,,,,,,,,,155,,,,,195 ₹,Hindi,,,,2018311554,,9788126730773,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:09:59.127117991,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8126730773.01Z.jpg,
