Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Barsi,,,,,Dr. Vayala Vasudevan Pillai,"Pillai, Dr. Vayala Vasudevan",,,,,,Vani Prakashan,,2011/07/01,2011,,,,,,,,,,,,,,,,63,,,,,125 INR,Hindi,,,,,,9789350007709,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 16:18:15.868865966,,,,,,,-AfODgAAQBAJ,Hindi,0,0,,,
Bheetari Deewaren,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/05/01,2014,,,,,Play based on social themes.,,,,,,,,,,,88,,,,,150 INR,Hindi,,,,,,9789350723081,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:36:37.964128971,,,,,,,iM_PDgAAQBAJ,Hindi,0,0,,,
Bheetari Deewaren,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/05/01,2014,,,,,Play based on social themes.,,,,,,,,,,,88,,,,,150 INR,Hindi,,,,,,9789350723081,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:47:32.185353040,,,,,,,iM_PDgAAQBAJ,Hindi,0,0,,,
Dayāśaṅkara kī ḍāyarī,,[nāṭaka],,,Nādirā Zahīra Babbara,"Babbara, Nādirā Zahīra",,,,,,Vani Prakashan,,,2008,,,,,"Play based on the life of Dayaśaṅkara, a fictional male character.",,,,,,,,,,,52,,,,,125 ₹,Hindi,,,,,,9788181438270,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 16:09:34.699157953,,,,,,,88UYA5mBLNsC,Hindi,0,0,,,
Dayāśaṅkara kī ḍāyarī,,[nāṭaka],,,Nādirā Zahīra Babbara,"Babbara, Nādirā Zahīra",,,,,,Vani Prakashan,,,2008,,,,,"Play based on the life of Dayaśaṅkara, a fictional male character.",,,,,,,,,,,52,,,,,125 ₹,Hindi,,,,,,9788181438270,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 16:10:00.467944979,,,,,,,88UYA5mBLNsC,Hindi,0,0,,,
Dayāśaṅkara kī ḍāyarī,,[nāṭaka],,,Nādirā Zahīra Babbara,"Babbara, Nādirā Zahīra",,,,,,Vani Prakashan,,,2008,,,,,"Play based on the life of Dayaśaṅkara, a fictional male character.",,,,,,,,,,,52,,,,,125 ₹,Hindi,,,,,,9788181438270,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 16:10:20.003360033,,,,,,,88UYA5mBLNsC,Hindi,0,0,,,
Ek Ziddi Ladki,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/10/14,2014,,,,,,,,,,,,,,,,102,,,,,250 INR,Hindi,,,,,,9789350001820,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:38:10.951418042,,,,,,,soPWDgAAQBAJ,Hindi,0,0,,,
Ek Ziddi Ladki,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/10/14,2014,,,,,,,,,,,,,,,,102,,,,,250 INR,Hindi,,,,,,9789350001820,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:40:17.857663035,,,,,,,soPWDgAAQBAJ,Hindi,0,0,,,
Ek Ziddi Ladki,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/10/14,2014,,,,,,,,,,,,,,,,102,,,,,250 INR,Hindi,,,,,,9789350001820,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:40:40.163292050,,,,,,,soPWDgAAQBAJ,Hindi,0,0,,,
Ek Ziddi Ladki,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/10/14,2014,,,,,,,,,,,,,,,,102,,,,,250 INR,Hindi,,,,,,9789350001820,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:41:41.778174042,,,,,,,soPWDgAAQBAJ,Hindi,0,0,,,
