Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Ak̲h̲tara Śīrānī,,"Ak̲h̲tara Śīrānī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ, phuṭakara śe'ra aura sā̆neṭa = Akhtar Shirani",,,1905-1948 Ak̲h̲tar Shīrānī,"Ak̲h̲tar Shīrānī, 1905-1948",,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,125 ₹,Hindi,,,,,,9789386534064,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:27:27.494354009,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9386534061.01Z.jpg,
Ak̲h̲tara Śīrānī,,"Ak̲h̲tara Śīrānī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ, phuṭakara śe'ra aura sā̆neṭa = Akhtar Shirani",,,1905-1948 Ak̲h̲tar Shīrānī,"Ak̲h̲tar Shīrānī, 1905-1948",,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,125 ₹,Hindi,,,,,,9789386534064,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:28:03.700055003,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9386534061.01Z.jpg,
Ak̲h̲tara Śīrānī,,"Ak̲h̲tara Śīrānī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ, phuṭakara śe'ra aura sā̆neṭa = Akhtar Shirani",,,1905-1948 Ak̲h̲tar Shīrānī,"Ak̲h̲tar Shīrānī, 1905-1948",,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,125 ₹,Hindi,,,,,,9789386534064,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:25:51.056136965,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9386534061.01Z.jpg,
Ak̲h̲tara Śīrānī,,"Ak̲h̲tara Śīrānī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ, phuṭakara śe'ra aura sā̆neṭa = Akhtar Shirani",,,1905-1948 Ak̲h̲tar Shīrānī,"Ak̲h̲tar Shīrānī, 1905-1948",,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,125 ₹,Hindi,,,,,,9789386534064,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:25:15.286806941,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9386534061.01Z.jpg,
Firāq Gorakhpurī,,"Firāq Gorakhpurī kī zindagī, unkī behtarīn śāyari, gazaleṃ, nazmeṃ, śe'r aura rubiyāṃ",,,Firāq Gorakhpurī 1896-1982,"1896-1982, Firāq Gorakhpurī",,,,,,Rājpāl eṇḍ Sanz,,,2014,,,,,,,,,,,,,,,,,,,,,140 ₹,Hindi,,,,,,9789350641972,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:29:03.831720948,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350641976.01Z.jpg,
Firāq Gorakhpurī,,"Firāq Gorakhpurī kī zindagī, unkī behtarīn śāyari, gazaleṃ, nazmeṃ, śe'r aura rubiyāṃ",,,Firāq Gorakhpurī 1896-1982,"1896-1982, Firāq Gorakhpurī",,,,,,Rājpāl eṇḍ Sanz,,,2014,,,,,,,,,,,,,,,,,,,,,140 ₹,Hindi,,,,,,9789350641972,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:28:41.047273993,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350641976.01Z.jpg,
K̲h̲āmośī,,,,,Gauhar Raza,"Raza, Gauhar",,,,,,,,,,,,,,,,,,,,,,,,,174,,,,,225 ₹,Hindi,,,,,,9789386534200,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:32:24.985267043,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9386534207.01Z.jpg,
Mere mañca kĭ saragama,,Merā thiyeṭara mere gīta,,,Piyush Mishra,"Mishra, Piyush",,,,,,Rājakamala Peparabaiksa,,,2014,,,,,,,,,,,,,,,,191,,,,,195 ₹,Hindi,,,,,,9788126726479,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:23:48.698549032,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8126726474.01Z.jpg,
Qatīla Śāfāī,,"Qatīla Śāfāī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ aura nag̲h̲me",,,Qatīl Shafāʼī,"Shafāʼī, Qatīl",,,,,,Rājapāla eṇḍa Sanza,,,2016,,,,,,,,,,,,,,,,127,,,,,125 ₹,Hindi,,,,,,9789350643853,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:26:47.203783988,,,,,,,SJnXuQEACAAJ,Hindi,0,0,,http://images.amazon.com/images/P/9350643855.01Z.jpg,
Qatīla Śāfāī,,"Qatīla Śāfāī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ aura nag̲h̲me",,,Qatīl Shafāʼī,"Shafāʼī, Qatīl",,,,,,Rājapāla eṇḍa Sanza,,,2016,,,,,,,,,,,,,,,,127,,,,,140 ₹,Hindi,,,,,,9789350643853,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:26:17.305567026,,,,,,,SJnXuQEACAAJ,Hindi,0,0,,http://images.amazon.com/images/P/9350643855.01Z.jpg,
Saradāra Jāfarī,,"Saradāra Jāfarī kī jīvanī aura unakī behatarīna nazmeṃ, g̲h̲azaleṃ aura śe'ra = Sardar Jafri",,,ʻAlī Sardār Jaʻfrī,"Jaʻfrī, ʻAlī Sardār",,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,125 ₹,Hindi,,,,,,9789350643150,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 17:24:43.718819975,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350643154.01Z.jpg,
