Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Dashkumarcharit,,,,,Dandi,Dandi,,,,,,Rajpal & Sons,,,,,,,,,,,,,,,,,,,148,,,,,110 ₹,Hindi,,,,,,9788170287711,0,2.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:15:22.974212050,,,,,,,zyPqWSzxOVoC,Hindi,0,0,,,
Dashkumarcharit,,,,,Dandi,Dandi,,,,,,Rajpal & Sons,,,,,,,,,,,,,,,,,,,148,,,,,110 ₹,Hindi,,,,,,9788170287711,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:18:01.875916004,,,,,,,zyPqWSzxOVoC,Hindi,0,0,,,
Dashkumarcharit,,,,,Dandi,Dandi,,,,,,Rajpal & Sons,,,,,,,,,,,,,,,,,,,148,,,,,110 ₹,Hindi,,,,,,9788170287711,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:25:04.253357052,,,,,,,zyPqWSzxOVoC,Hindi,0,0,,,
Dayāśaṅkara kī ḍāyarī,,[nāṭaka],,,Nādirā Zahīra Babbara,"Babbara, Nādirā Zahīra",,,,,,Vani Prakashan,,,2008,,,,,"Play based on the life of Dayaśaṅkara, a fictional male character.",,,,,,,,,,,52,,,,,125 ₹,Hindi,,,,,,9788181438270,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:11:25.978389024,,,,,,,88UYA5mBLNsC,Hindi,0,0,,,
Dayāśaṅkara kī ḍāyarī,,[nāṭaka],,,Nādirā Zahīra Babbara,"Babbara, Nādirā Zahīra",,,,,,Vani Prakashan,,,2008,,,,,"Play based on the life of Dayaśaṅkara, a fictional male character.",,,,,,,,,,,52,,,,,125 ₹,Hindi,,,,,,9788181438270,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:11:42.762490034,,,,,,,88UYA5mBLNsC,Hindi,0,0,,,
Dayāśaṅkara kī ḍāyarī,,[nāṭaka],,,Nādirā Zahīra Babbara,"Babbara, Nādirā Zahīra",,,,,,Vani Prakashan,,,2008,,,,,"Play based on the life of Dayaśaṅkara, a fictional male character.",,,,,,,,,,,52,,,,,125 ₹,Hindi,,,,,,9788181438270,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:12:01.379575014,,,,,,,88UYA5mBLNsC,Hindi,0,0,,,
Dayāśaṅkara kī ḍāyarī,,[nāṭaka],,,Nādirā Zahīra Babbara,"Babbara, Nādirā Zahīra",,,,,,Vani Prakashan,,,2008,,,,,"Play based on the life of Dayaśaṅkara, a fictional male character.",,,,,,,,,,,52,,,,,125 ₹,Hindi,,,,,,9788181438270,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:12:21.764999032,,,,,,,88UYA5mBLNsC,Hindi,0,0,,,
Dayāśaṅkara kī ḍāyarī,,[nāṭaka],,,Nādirā Zahīra Babbara,"Babbara, Nādirā Zahīra",,,,,,Vani Prakashan,,,2008,,,,,"Play based on the life of Dayaśaṅkara, a fictional male character.",,,,,,,,,,,52,,,,,125 ₹,Hindi,,,,,,9788181438270,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:12:37.063042998,,,,,,,88UYA5mBLNsC,Hindi,0,0,,,
Dayāśaṅkara kī ḍāyarī,,[nāṭaka],,,Nādirā Zahīra Babbara,"Babbara, Nādirā Zahīra",,,,,,Vani Prakashan,,,2008,,,,,"Play based on the life of Dayaśaṅkara, a fictional male character.",,,,,,,,,,,52,,,,,125 ₹,Hindi,,,,,,9788181438270,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:12:56.080178976,,,,,,,88UYA5mBLNsC,Hindi,0,0,,,
Hanoosh,,,,,Bhishma Sahni,"Sahni, Bhishma",,,,,,Rajkamal Prakashan Pvt. Limited,,2010/09/01,2010,,,,,"‘हानूश’ भीष्म साहनी का एक ऐसा नाटक है जिसमें कलाकार की सृजन की अदम्य  अकुलाहट और उसकी निरीहता को रूपायित किया गया है। धर्म और सत्ता के गठबन्धन  के साथ सामाजिक शक्तियों के संघर्ष की मार्मिक अभिव्यक्ति भी है यह अनमोल  नाटक ‘हानूश’। कलाकार के पारिवारिक तनावों का अनूठा अंकन हुआ है ‘हानूश’  में। इस नाटक में एक ऐसे कलकार को केन्द्रीय भूमिका मिली है जो शुरू में  ताला बनानेवाला एक सामान्य मिस्त्री   है, बाद में उसके दिमाग़ में घड़ी  बनाने का विचार उत्पन्न होता है और वह घड़ी बनाने में लग जाता है। विषम  परिस्थितियों से जूझता हुआ वह घड़ी बनाने के काम में लगातार सत्रह साल गुज़ार  देता है और अन्ततः इस लगन और कड़ी मेहनत के परिणामस्वरूप वह चेकोस्लोवाकिया  की पहली घड़ी बनाने में कामयाब होता है। उसकी बनाई गई घड़ी नगरपालिका की  मीनार पर लगाई जाती है लेकिन इतनी बड़ी सफलता के बाद कलाकार को क्या मिलता  है? बादशाह कलाकार की आँखें निकलवा लेता है, ताकि वह उस तरह की दूसरी घड़ी  नहीं बना सके। चेक-इतिहास की इस छोटी-सी घटना से भीष्म साहनी ने हिन्दी को  यह यादगार नाटक सौंपा है जो आज छह दशक बाद भी रंग-प्रेमियों के लिए यथार्थ  और आश्चर्य का एक सामंजस्य-सा प्रतीत होता है।",,,,,,,,,,,125,,,,,150 ₹,Hindi,,,,,,9788126718801,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:26:16.560034036,,,,,,,h7TpuAugztAC,Hindi,0,0,,,
Hitopdesh,,,,,Narayan Pandit,"Pandit, Narayan",,,,,,Rajpal & Sons,,,,,,,,,,,,,,,,,,,116,,,,,140 ₹,Hindi,,,,,,9788170282365,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:25:04.246153950,,,,,,,wZ33_v2PvxsC,Hindi,0,0,,,
Lambi Kavita Bhookhand Tap Raha Hai,,Mūlakr̥ti va nāṭya rūpāntaraṇa kavi Candrakānta Devatāle,,,Swatantra Kumar Ojha,"Ojha, Swatantra Kumar",,,,,,Vani Prakashan,,2017/06/01,2017,,,,Juvenile Fiction,"Dramatic adaptation of 'Bhūkhanḍa tapa rahā hai', poem by author himself.",,,,,,,,,,,44,,,,,125 INR,Hindi,,,,,,9789352290833,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:20:50.029880046,,,,,,,1UowDwAAQBAJ,Hindi,0,0,,,
