Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Merī priya kahāniyām̐,,,,,1923-2003 Śivānī,"Śivānī, 1923-2003",,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,165 ₹,Hindi,,,,,,9789350641064,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:02:25.136136054,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350641062.01Z.jpg,
Merī priya kahāniyām̐,,,,,Mohana Rākeśa,"Rākeśa, Mohana",,,,,,Rājapāla,,,2012,,,,,,,,,,,,,,,,119,,,,,165 ₹,Hindi,,,,,,9789350640623,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:04:36.678092002,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640627.01Z.jpg,
Merī priya kahāniyām̐,,,,,Bhīshma Sāhanī,"Sāhanī, Bhīshma",,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,150 ₹,Hindi,,,,,,9789350640692,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:05:33.379760980,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640694.01Z.jpg,
Merī priya kahāniyām̐,,,,,Bhīshma Sāhanī,"Sāhanī, Bhīshma",,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,150 ₹,Hindi,,,,,,9789350640692,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:05:13.913982033,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640694.01Z.jpg,
Merī priya kahāniyām̐,,,,,Mohana Rākeśa,"Rākeśa, Mohana",,,,,,Rājapāla,,,2012,,,,,,,,,,,,,,,,119,,,,,165 ₹,Hindi,,,,,,9789350640623,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:04:58.562206029,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640627.01Z.jpg,
Merī priya kahāniyām̐,,,,,1946 Asagara Vajāhata,"Asagara Vajāhata, 1946",,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,125 ₹,Hindi,,,,,,9789350640913,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:00:38.147264003,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640910.01Z.jpg,
Merī priya kahāniyām̐,,,,,Upendranātha Aśka,"Aśka, Upendranātha",,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,165 ₹,Hindi,,,,,,9789350642306,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 14:58:46.758823990,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350642301.01Z.jpg,
Merī priya kahāniyāṃ,,,,,Yaśpāla 1903-1976,"1903-1976, Yaśpāla",,,,,,Rājapāla eṇḍ Sanz,,,2012,,,,,,,,,,,,,,,,,,,,,165 ₹,Hindi,,,,,,9789350640500,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:03:56.093575954,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640503.01Z.jpg,
Merī priya kahāniyāṃ,,,,,Yaśpāla 1903-1976,"1903-1976, Yaśpāla",,,,,,Rājapāla eṇḍ Sanz,,,2012,,,,,,,,,,,,,,,,,,,,,165 ₹,Hindi,,,,,,9789350640500,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:04:12.307726979,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640503.01Z.jpg,
Merī priya kahāniyāṃ,,,,,Kamaleśvara 1932-2007,"1932-2007, Kamaleśvara",,,,,,Rājapāla eṇḍ Sanz,,,2012,,,,,,,,,,,,,,,,,,,,,165 ₹,Hindi,,,,,,9789350640586,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/25 15:03:06.356624007,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350640589.01Z.jpg,
