Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Prema kabūtara,,,,,Mānava Kaula,"Kaula, Mānava",,,,,,Hinda Yugma,,,2017,,,,,,,,,,,,,,,,159,,,,,150 ₹,Hindi,,,,2017327642,,9789386224385,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 17:33:51.793238997,,,,,,,-t5nswEACAAJ,Hindi,0,0,,https://covers.openlibrary.org/b/id/9344695-L.jpg,
Prema kabūtara,,,,,Mānava Kaula,"Kaula, Mānava",,,,,,Hinda Yugma,,,2017,,,,,,,,,,,,,,,,159,,,,,150 ₹,Hindi,,,,2017327642,,9789386224385,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 17:34:13.661167979,,,,,,,-t5nswEACAAJ,Hindi,0,0,,https://covers.openlibrary.org/b/id/9344695-L.jpg,
Prema kabūtara,,,,,Mānava Kaula,"Kaula, Mānava",,,,,,Hinda Yugma,,,2017,,,,,,,,,,,,,,,,159,,,,,150 ₹,Hindi,,,,2017327642,,9789386224385,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 17:34:39.557456016,,,,,,,-t5nswEACAAJ,Hindi,0,0,,https://covers.openlibrary.org/b/id/9344695-L.jpg,
Prema kabūtara,,,,,Mānava Kaula,"Kaula, Mānava",,,,,,Hinda Yugma,,,2017,,,,,,,,,,,,,,,,159,,,,,150 ₹,Hindi,,,,2017327642,,9789386224385,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 17:36:20.310727000,,,,,,,-t5nswEACAAJ,Hindi,0,0,,https://covers.openlibrary.org/b/id/9344695-L.jpg,
Prema kabūtara,,,,,Mānava Kaula,"Kaula, Mānava",,,,,,Hinda Yugma,,,2017,,,,,,,,,,,,,,,,159,,,,,150 ₹,Hindi,,,,2017327642,,9789386224385,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 17:36:43.335904002,,,,,,,-t5nswEACAAJ,Hindi,0,0,,https://covers.openlibrary.org/b/id/9344695-L.jpg,
Prema kabūtara,,,,,Mānava Kaula,"Kaula, Mānava",,,,,,Hinda Yugma,,,2017,,,,,,,,,,,,,,,,159,,,,,150 ₹,Hindi,,,,2017327642,,9789386224385,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 17:37:06.045343041,,,,,,,-t5nswEACAAJ,Hindi,0,0,,https://covers.openlibrary.org/b/id/9344695-L.jpg,
Prema kabūtara,,,,,Mānava Kaula,"Kaula, Mānava",,,,,,Hinda Yugma,,,2017,,,,,,,,,,,,,,,,159,,,,,150 ₹,Hindi,,,,2017327642,,9789386224385,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 17:37:33.521479010,,,,,,,-t5nswEACAAJ,Hindi,0,0,,https://covers.openlibrary.org/b/id/9344695-L.jpg,
Prema kabūtara,,,,,Mānava Kaula,"Kaula, Mānava",,,,,,Hinda Yugma,,,2017,,,,,,,,,,,,,,,,159,,,,,150 ₹,Hindi,,,,2017327642,,9789386224385,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 17:37:53.783817052,,,,,,,-t5nswEACAAJ,Hindi,0,0,,https://covers.openlibrary.org/b/id/9344695-L.jpg,
Prema kabūtara,,,,,Mānava Kaula,"Kaula, Mānava",,,,,,Hinda Yugma,,,2017,,,,,,,,,,,,,,,,159,,,,,150 ₹,Hindi,,,,2017327642,,9789386224385,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 17:38:36.982033967,,,,,,,-t5nswEACAAJ,Hindi,0,0,,https://covers.openlibrary.org/b/id/9344695-L.jpg,
Prema kabūtara,,,,,Mānava Kaula,"Kaula, Mānava",,,,,,Hinda Yugma,,,2017,,,,,,,,,,,,,,,,159,,,,,150 ₹,Hindi,,,,2017327642,,9789386224385,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 17:39:02.033728003,,,,,,,-t5nswEACAAJ,Hindi,0,0,,https://covers.openlibrary.org/b/id/9344695-L.jpg,
Sāre suk̲h̲ana hamāre,,,,,Faiẓ Aḥmad Faiẓ,"Faiẓ, Faiẓ Aḥmad",,,,,,,,,,,,,,,,,,,,,,,,,397,,,,,399 ₹,Hindi,,,,,,9788126717606,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 17:46:19.917718052,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8126717602.01Z.jpg,
Sāre suk̲h̲ana hamāre,,,,,Faiẓ Aḥmad Faiẓ,"Faiẓ, Faiẓ Aḥmad",,,,,,,,,,,,,,,,,,,,,,,,,397,,,,,399 ₹,Hindi,,,,,,9788126717606,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 17:47:27.508041024,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8126717602.01Z.jpg,
Vālmīki Rāmāyaṇa.,,,,,Vālmīki,Vālmīki,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,125 ₹,Hindi,,,,,,9788170284901,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 17:58:47.627459049,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8170284902.01Z.jpg,
