Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Bhalya Kaka,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/04/01,2014,,,,,Play based on social themes.,,,,,,,,,,,68,,,,,150 ₹,Hindi,,,,,,9789350723050,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:08:40.940315961,,,,,,,3zDODgAAQBAJ,Hindi,0,0,,,
Bhalya Kaka,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/04/01,2014,,,,,Play based on social themes.,,,,,,,,,,,68,,,,,150 ₹,Hindi,,,,,,9789350723050,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:08:58.660112023,,,,,,,3zDODgAAQBAJ,Hindi,0,0,,,
Bhalya Kaka,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/04/01,2014,,,,,Play based on social themes.,,,,,,,,,,,68,,,,,150 ₹,Hindi,,,,,,9789350723050,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:09:19.128232955,,,,,,,3zDODgAAQBAJ,Hindi,0,0,,,
Bhalya Kaka,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/04/01,2014,,,,,Play based on social themes.,,,,,,,,,,,68,,,,,150 ₹,Hindi,,,,,,9789350723050,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:09:35.572512984,,,,,,,3zDODgAAQBAJ,Hindi,0,0,,,
Bhalya Kaka,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/04/01,2014,,,,,Play based on social themes.,,,,,,,,,,,68,,,,,150 ₹,Hindi,,,,,,9789350723050,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:09:59.211843013,,,,,,,3zDODgAAQBAJ,Hindi,0,0,,,
Bhalya Kaka,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/04/01,2014,,,,,Play based on social themes.,,,,,,,,,,,68,,,,,150 ₹,Hindi,,,,,,9789350723050,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:10:15.628746986,,,,,,,3zDODgAAQBAJ,Hindi,0,0,,,
Bhalya Kaka,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/04/01,2014,,,,,Play based on social themes.,,,,,,,,,,,68,,,,,150 ₹,Hindi,,,,,,9789350723050,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:10:33.113911032,,,,,,,3zDODgAAQBAJ,Hindi,0,0,,,
Bhalya Kaka,,,,,Vijay Tendulkar,"Tendulkar, Vijay",,,,,,Vani Prakashan,,2014/04/01,2014,,,,,Play based on social themes.,,,,,,,,,,,68,,,,,150 ₹,Hindi,,,,,,9789350723050,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:13:31.323765039,,,,,,,3zDODgAAQBAJ,Hindi,0,0,,,
Ghasiram Kotwal,,,,,Vijay Tendulker,"Tendulker, Vijay",,,,,,Rajkamal Prakashan,,2008/09/01,2008,,,,,,,,,,,,,,,,98,,,,,99 ₹,Hindi,,,,,,9788126713455,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:10:50.112125992,,,,,,,gkKh67MUCqgC,Hindi,0,0,,,
Hansini,,,,,Anton Chekhov,"Chekhov, Anton",,,,,,Rajkamal Prakashan,,2001/01/01,2001,,,,,"हंसनी मुख्य रूप से कलाकारों के अपने रचनात्मक और व्यक्तिगत जीवन के बीच तालमेल न बैठा पाने कि पीढ़ी का लेखा-जोखा है ! प्रतिष्ठित अभिनेत्री आर्कदीना स्थापित और लोकप्रिय लेखक त्रिगोरिन के प्रेम के बिना जिन्दा नहीं रह सकती ! त्रिगोरिन रचना-कर्म को बेहद नीरस पाता है, मगर लिखने के लिए अभिशप्त है ! उसे अपनी जड़ता तोड़ने के लिए हर बार नई उत्तेजना कि तलाश है और इसकी शिकार होती है - नीना अर्थात आर्कदीना के पुत्र तेपलेव कि प्रेमिका ! दोनों को नाटक और लेखन कि, यानी जीवन के नए मुहावरों की तलाश है ! इस जटिल और उलझी हुई थीम को जिस खूबसूरती से चेखव ने नाटक का रूप दिया है वह पूरी दुनिया के नाटकों के इतिहास में अभूतपूर्व है ! इस सन्दर्भ में अनुवादक राजेंद्र यादव का कथन है : चेखव कि रचनाओं कि आत्मीयता, करूणा और ख़ास किस्म की निराश उदासी (लगभग आत्मदय जैसी) मुझे बहुत छूती है ! मैं उसके प्रभाव से लगभग मोहाच्छन्न था ! उसी श्रद्धा से मैंने इस नाटकों को हाथ लगाया था ! रूसी भाषा नहीं जनता था, मगर अधिक से अधिक ईमानदारी से उसके नाटकों कि मौलिक शक्ति तक पहुँचाना चाहता था ! इसलिए तीन अन्ग्रेजिफ्क्ल अनुवादों को सामने रखकर एक-एक वाक्य पढता और मूल को पकड़ने कि कोशिश करता ! आधार बनाया मॉस्को के अनुवाद को ! बाद में सुना, अनुवादों को पाठकों ने पसंद किया, अनेक रंग-संस्थानों और रेडियो इत्यादि ने इन्हें अपनाया, पाठ्यक्रम में भी उन्हें लिया गया !",,,,,,,,,,,94,,,,,300 INR,Hindi,,,,,,9788171196326,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 15:28:23.390944004,,,,,,,3A8FOC22CP4C,Hindi,0,0,,,
