Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Jigar Murādābādī,,Mohabbaton kā śāyara,,,Jigar Murādābādī,"Murādābādī, Jigar",,,,,,Vani Prakashan,,,1997,,,,,,,,,,,,,,,,99,,,,,150 ₹,Hindi,,,,,,9788170555582,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/26 15:10:20.471341967,,,,,,,e4dKkfvbeOMC,Hindi,0,0,,,
Jigar Murādābādī,,Mohabbaton kā śāyara,,,Jigar Murādābādī,"Murādābādī, Jigar",,,,,,Vani Prakashan,,,1997,,,,,,,,,,,,,,,,99,,,,,150 ₹,Hindi,,,,,,9788170555582,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/26 15:10:44.933632969,,,,,,,e4dKkfvbeOMC,Hindi,0,0,,,
Jigar Murādābādī,,Mohabbaton kā śāyara,,,Jigar Murādābādī,"Murādābādī, Jigar",,,,,,Vani Prakashan,,,1997,,,,,,,,,,,,,,,,99,,,,,150 ₹,Hindi,,,,,,9788170555582,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/26 15:11:14.611871004,,,,,,,e4dKkfvbeOMC,Hindi,0,0,,,
Jigar Murādābādī,,Mohabbaton kā śāyara,,,Jigar Murādābādī,"Murādābādī, Jigar",,,,,,Vani Prakashan,,,1997,,,,,,,,,,,,,,,,99,,,,,150 ₹,Hindi,,,,,,9788170555582,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/26 15:09:48.669998049,,,,,,,e4dKkfvbeOMC,Hindi,0,0,,,
Naī gulistām̐,,,,,Kaifī Āʻẓmī.,"Āʻẓmī., Kaifī",,,,,,Rājakamala Prakāśana,,,2001,,,,,,,,,,,,,,,,,,,,,450 ₹,Hindi,,,,2001435504,,9788126701773,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/26 15:08:42.864513993,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8126701773.01Z.jpg,
Naī gulistām̐,,,,,Kaifī Āʻẓmī.,"Āʻẓmī., Kaifī",,,,,,Rājakamala Prakāśana,,,2001,,,,,,,,,,,,,,,,,,,,,450 ₹,Hindi,,,,2001435504,,9788126701766,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/26 15:09:00.180562973,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8126701765.01Z.jpg,
Naī gulistām̐,,,,,Kaifī Āʻẓmī.,"Āʻẓmī., Kaifī",,,,,,Rājakamala Prakāśana,,,2001,,,,,,,,,,,,,,,,,,,,,450 ₹,Hindi,,,,2001435504,,9788126701766,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/26 15:08:03.513669967,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8126701765.01Z.jpg,
Naī gulistām̐,,,,,Kaifī Āʻẓmī.,"Āʻẓmī., Kaifī",,,,,,Rājakamala Prakāśana,,,2001,,,,,,,,,,,,,,,,,,,,,450 ₹,Hindi,,,,2001435504,,9788126701773,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/26 15:07:34.012779951,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8126701773.01Z.jpg,
Plūṭo,,,,,Gulazāra.,Gulazāra.,,,,,,Vāṇī Prakāśana,,,2014,,,,,,,,,,,,,,,,143,,,,,200 ₹,Hindi,,,,,,9789350725986,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/26 15:02:32.300287961,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350725983.01Z.jpg,
Plūṭo,,,,,Gulazāra.,Gulazāra.,,,,,,Vāṇī Prakāśana,,,2014,,,,,,,,,,,,,,,,143,,,,,200 ₹,Hindi,,,,,,9789350725986,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/26 15:01:45.807703971,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350725983.01Z.jpg,
Pukharāja,,,,,Gulazāra.,Gulazāra.,,,,,,Rūpa eṇḍa Kampanī,,,1994,,,,,,,,,,,,,,,,200,,,,,295 ₹,Hindi,,,,94903496,,9788171672264,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/26 15:03:54.017565011,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8171672264.01Z.jpg,
Yaad ki Rahguzar,,"Śaukata Kaifī ; lipyantaraṇa, Abdula Mug̲h̲anī.",,,Shaukat Kaifi,"Kaifi, Shaukat",,,,,,Rajkamal Prakashan,,,2018,,,,Biography & Autobiography,"‘याद की रहगुज़र’ शौकत कैफ़ी की वह दास्तान है जिसमें उनके शौहर उर्दू के  मशहूर शायर और नग़मानिगार कैफ़ी आज़मी और उनके बच्चों एक्ट्रेस शबाना आज़मी  और कैमरामैन बाबा आज़मी के खूबसूरत और दिलचस्प किस्से हैं। प्रगतिशील लेखक  आन्दोलन से जुड़े हुए कवियों और लेखकों का ज़िक्र है। उँ$चे सामाजिक  मूल्यों के लिए संघर्ष करने वाले किरदार हैं। शौकत कैफ़ी स्टेज और फिल्म की एक बहुत मझी हुई और बेमिसाल अभिनेत्री भी  हैं। ‘याद की रहगुज़र’ में उन्होंने इप्टा और पृथ्वी थियेटर से जड़े हुए  अपने दिलों के बारे में कई अनोखी बातें लिखी हैं। ‘याद की रहगुज़र’ शौकत  कैफ़ी के बहुरंगी अनुभवों का बयान है जिसमें जीवन के ठंडे और गरम मौसमों की  तस्वीरें हैं। मानवमन का रोमांस है, हिम्मत और विजय की भावना है। बहुत  सादा लेकिन अर्थपूर्व यह लेखन पाठक के दिल और दिमाग़ में अतीत से प्रेम और  भविष्य के प्रति आस्था जगाता है।  - असगर वजाहत",,,,,,,,,,,152,,,,,195 INR,English,,,,,,9789387462571,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/26 15:06:48.329390048,,,,,,,_o-uDwAAQBAJ,Hindi,0,0,,,
